Entropy,dLoss,AverageReturn,Iteration,LossBefore,NumTrajs,MaxReturn,MinReturn,Perplexity,AverageDiscountedReturn,LossAfter,MeanKLBefore,StdReturn,ExplainedVariance,MeanKL
1.05612791704,0.0659614001875,9.3381294964,352,-7.98102159388e-17,139,16,3,2.87521633116,9.3381294964,-0.0659614001875,-2.36899226644e-18,2.60479346959,0.475533442223,0.00995015729784
1.06357003883,0.0699995027024,9.64233576642,353,-8.70732057885e-17,137,17,3,2.89669386133,9.64233576642,-0.0699995027024,5.01750922906e-19,2.89156141054,0.486844396544,0.00644068537978
1.06246967309,0.0603691222741,9.69172932331,354,1.62919193535e-17,133,17,0,2.89350819167,9.69172932331,-0.0603691222741,2.1184183655e-19,2.89199166777,0.48821991515,0.00962302344592
1.04297628971,0.0526559777464,9.57462686567,355,-2.78110867669e-17,134,15,2,2.8376501273,9.57462686567,-0.0526559777464,-5.92130616849e-19,2.67206908948,0.485560907669,0.00641686249655
1.05384572924,0.0641262140062,9.60740740741,356,-2.73277174137e-18,135,17,2,2.86866202944,9.60740740741,-0.0641262140062,4.82172210024e-18,2.59941958278,0.495849302009,0.00980654382587
1.02832487086,0.071836156767,9.84671532847,357,1.48066569097e-17,137,16,3,2.79637761547,9.84671532847,-0.071836156767,1.96025625254e-18,2.76022455172,0.522776974205,0.00992382268548
1.05435283293,0.0545812127345,9.86131386861,358,-1.54657933779e-18,137,19,2,2.87011710745,9.86131386861,-0.0545812127345,1.41837458639e-18,2.72373316633,0.473999849773,0.00641193861406
1.06275648058,0.0649676921538,9.80740740741,359,-5.93208758603e-17,135,15,4,2.89433819052,9.80740740741,-0.0649676921538,-3.15687696214e-19,2.57767134731,0.407393998179,0.00943022088482
1.04868487881,0.0619905074862,9.68421052632,360,-9.95315354913e-17,133,17,0,2.85389543067,9.68421052632,-0.0619905074862,-8.74092010207e-19,2.96437093722,0.387272259356,0.00976363308248
1.04869520228,0.0605893145805,9.58955223881,361,-2.42341389491e-17,134,17,0,2.85392489293,9.58955223881,-0.0605893145805,5.46323084954e-19,2.71868242498,0.464604443395,0.00967475113069
1.01997271045,0.0588701988584,9.64179104478,362,3.18105941511e-17,134,17,2,2.77311908577,9.64179104478,-0.0588701988584,4.96057974799e-18,2.75735917645,0.469228776751,0.00988305660516
1.04848856602,0.0701841262685,10.1461538462,363,-1.62016870849e-17,130,15,5,2.85333522948,10.1461538462,-0.0701841262685,7.65025026622e-20,2.2941783797,0.491185019168,0.00989789338143
1.05774179658,0.0549845018067,9.45801526718,364,4.28836768098e-17,131,16,0,2.8798603304,9.45801526718,-0.0549845018067,-4.41218734248e-18,2.60726976027,0.508985925199,0.00642035552473
1.03603945621,0.0617188537252,9.66165413534,365,-2.51871492154e-17,133,14,4,2.81803393663,9.66165413534,-0.0617188537252,3.39526344408e-18,2.38380254154,0.522622933914,0.00973775578308
1.02476306833,0.0635052589434,10.1526717557,366,-7.19096549882e-17,131,16,2,2.78643518761,10.1526717557,-0.0635052589434,-2.28762516376e-18,2.66579487721,0.568469194336,0.0098030356504
1.0038415595,0.0518902867955,9.48888888889,367,-8.74152224811e-17,135,16,0,2.72874435317,9.48888888889,-0.0518902867955,-7.21031877134e-19,2.68567300805,0.425398793119,0.00646228143938
1.03278877878,0.0764189911811,9.9022556391,368,-3.07306199057e-17,133,18,3,2.80888829014,9.9022556391,-0.0764189911811,1.67736685149e-18,2.59804629215,0.473105171171,0.00991308930816
1.02934259655,0.0643593519137,9.60447761194,369,6.76897596223e-17,134,15,0,2.7992250095,9.60447761194,-0.0643593519137,2.35673062593e-18,2.53046705829,0.521034692885,0.00994014714721
1.01080552384,0.0658650460425,10.0072992701,370,1.80266752883e-17,137,16,3,2.74781355311,10.0072992701,-0.0658650460425,-3.01491788232e-18,2.45394468782,0.552814851128,0.00983710200211
0.991940871071,0.068698058308,9.60902255639,371,-4.75018038993e-17,133,19,0,2.69646288368,9.60902255639,-0.068698058308,1.15843022864e-18,2.77701247616,0.515915666459,0.00980112597578
0.984677734487,0.065819893492,9.42537313433,372,6.11829126236e-17,134,17,2,2.67694905704,9.42537313433,-0.065819893492,-1.63299779035e-18,2.63834204404,0.355008083582,0.00996010741082
1.03225126584,0.0653063254148,9.57037037037,373,-3.00303954062e-17,135,17,1,2.80737888203,9.57037037037,-0.0653063254148,-8.48563665863e-19,2.88942065381,0.324114519046,0.00990774847115
0.995548321359,0.064290123046,9.73722627737,374,-6.86450536293e-18,137,15,0,2.70620780608,9.73722627737,-0.064290123046,1.37326392231e-20,2.54956722531,0.421303165164,0.00975154345907
1.01986187604,0.0768548698753,9.65693430657,375,-2.05479900117e-16,137,15,2,2.77281174577,9.65693430657,-0.0768548698753,1.23314714784e-18,2.69478532982,0.408055841991,0.00999389975929
0.997270491228,0.0642576134148,9.51127819549,376,-6.2292303605e-17,133,15,0,2.71087237105,9.51127819549,-0.0642576134148,-8.24577092989e-19,2.56821678679,0.38275802362,0.00998341470581
1.02422454937,0.0489018896727,9.67407407407,377,-4.3944600676e-17,135,17,4,2.7849350434,9.67407407407,-0.0489018896727,1.32881427364e-18,2.62982784855,0.430693548173,0.00644365144299
1.02136061151,0.0666623412119,9.13868613139,378,6.95475029335e-17,137,17,0,2.7769705728,9.13868613139,-0.0666623412119,-9.79166668674e-19,2.99922735002,0.40266204496,0.00985105011173
0.995670193703,0.0623893401316,10.0229007634,379,-1.06528146291e-17,131,17,3,2.70653763806,10.0229007634,-0.0623893401316,5.30310513495e-19,2.67434988563,0.469451342804,0.00972289092515
0.988346000317,0.0670952971303,9.56060606061,380,2.26423417653e-17,132,16,4,2.68678685058,9.56060606061,-0.0670952971303,-1.79949059903e-18,2.39082075345,0.594241441838,0.00991000288643
0.993183609266,0.0653219508756,9.3984962406,381,-7.33317677527e-17,133,15,4,2.69981596416,9.3984962406,-0.0653219508756,1.92352431576e-18,2.60115604613,0.505587867107,0.00971718467501
0.966346438457,0.0616537939247,9.80882352941,382,4.67287071599e-17,136,15,3,2.62832415182,9.80882352941,-0.0616537939247,2.21708600975e-18,2.51908802908,0.503105156381,0.0097303587653
0.976659643241,0.0676962549407,10.0074626866,383,9.55481380696e-17,134,16,3,2.65557085595,10.0074626866,-0.0676962549407,5.91568029702e-19,2.40799746075,0.525392294572,0.00989488194194
0.955846621743,0.0667857593779,9.88805970149,384,-4.49630663659e-17,134,16,2,2.60087160552,9.88805970149,-0.0667857593779,4.64412772142e-19,2.62212300838,0.551212395051,0.00987150327197
0.982901107345,0.0618228253538,9.91111111111,385,1.19711004394e-17,135,16,3,2.67219733895,9.91111111111,-0.0618228253538,-1.62277643088e-18,2.3521988662,0.534642479853,0.00972587060584
0.994906454108,0.0576176886365,9.6,386,2.43693953905e-17,130,14,3,2.70447133726,9.6,-0.0576176886365,1.70695396672e-18,2.5588458937,0.505188933004,0.0095480988732
1.00133363356,0.0513289911918,9.80597014925,387,-3.94685253552e-17,134,17,3,2.72190943875,9.80597014925,-0.0513289911918,1.85777036718e-18,2.71940953847,0.463241905583,0.00644302298883
0.966657167909,0.052733174654,9.81481481481,388,-5.31072337812e-17,135,17,4,2.62914097644,9.81481481481,-0.052733174654,4.15747247491e-19,2.43488591317,0.515060079772,0.00644827573678
0.995418865171,0.0606737882122,9.7037037037,389,-4.95020691105e-17,135,16,0,2.70585749341,9.7037037037,-0.0606737882122,3.57313000963e-18,2.75432071097,0.536672677288,0.00989351089927
0.974207999378,0.0640573730739,9.5223880597,390,4.74746473406e-17,134,15,3,2.64906831618,9.5223880597,-0.0640573730739,-1.09444298412e-18,2.44862562093,0.497682529797,0.00987634718267
0.977613651588,0.0550855394338,9.92537313433,391,-1.77148525495e-18,134,16,3,2.65810550156,9.92537313433,-0.0550855394338,3.17462996763e-18,2.655961657,0.514227704459,0.00647211117414
0.965910961157,0.0637255935206,9.81481481481,392,6.49679414298e-18,135,16,2,2.6271798255,9.81481481481,-0.0637255935206,-1.19333749292e-18,2.5681386405,0.444882430952,0.00979158663032
0.968000702837,0.0628134453603,9.97014925373,393,-2.24315452718e-17,134,15,3,2.63267569315,9.97014925373,-0.0628134453603,3.67103926376e-19,2.37505788934,0.518268398933,0.00970752208614
0.985021076099,0.0616204769991,9.7969924812,394,1.15734859621e-17,133,17,3,2.67786832284,9.7969924812,-0.0616204769991,1.17013024188e-18,2.2335763106,0.474892887342,0.00992539283113
0.978073877207,0.0638599026471,9.75555555556,395,8.65757519828e-17,135,16,0,2.65932911136,9.75555555556,-0.0638599026471,-1.84825197224e-18,2.47496102975,0.532466407148,0.00979437496116
0.95521456739,0.0644072871076,9.94074074074,396,-4.13951625879e-17,135,17,2,2.59922823271,9.94074074074,-0.0644072871076,1.28499525705e-18,2.69089813717,0.525117749171,0.0098614343838
1.00489283417,0.0594877858204,9.90909090909,397,-1.08670721174e-16,132,16,2,2.73161452139,9.90909090909,-0.0594877858204,4.85074822845e-19,2.67551905317,0.435698569415,0.00645174878599
0.948652755228,0.0550414661573,9.84328358209,398,-8.6608442916e-17,134,18,2,2.58222842106,9.84328358209,-0.0550414661573,2.70980669362e-18,2.52111820018,0.507210106719,0.00644401328811
0.969393666795,0.0606358083164,9.9022556391,399,-3.73305222548e-17,133,15,4,2.63634547084,9.9022556391,-0.0606358083164,-7.41108101149e-19,2.49771222135,0.484077489095,0.00998224376296
0.938241348612,0.0599810392079,9.97727272727,400,2.566957605e-17,132,16,4,2.55548325996,9.97727272727,-0.0599810392079,1.11685387221e-18,2.51500319022,0.480029619817,0.00987800726861
0.945017754054,0.0606113933668,9.73134328358,401,4.11622253451e-17,134,16,3,2.57285905686,9.73134328358,-0.0606113933668,-1.18993640524e-18,2.60356867345,0.375152308599,0.00992546636193
0.946959684083,0.0842858685019,10.3407407407,402,1.53229585362e-17,135,18,4,2.57786022351,10.3407407407,-0.0842858685019,2.0926636834e-20,2.62794938494,0.566898376706,0.00993618195081
0.930484371564,0.0722944493888,9.61151079137,403,-3.82357817315e-18,139,16,3,2.53573711916,9.61151079137,-0.0722944493888,-1.30107539902e-19,2.62941520803,0.527799645195,0.00986219136311
0.954672766957,0.0619468727887,10.1954887218,404,-1.20429090899e-17,133,19,4,2.59782035116,10.1954887218,-0.0619468727887,2.53051006747e-19,2.62279953346,0.591302702225,0.00992806537432
0.945060263162,0.0681310398103,10.1052631579,405,1.3621305216e-17,133,17,4,2.57296842913,10.1052631579,-0.0681310398103,1.23029509964e-18,2.34043617134,0.445053707918,0.00990714520483
0.966427121744,0.0609283516789,9.98529411765,406,4.53265063576e-18,136,16,3,2.62853622221,9.98529411765,-0.0609283516789,-5.25766513482e-19,2.5809975674,0.539900556673,0.00981418507996
0.961093502873,0.0694611142256,9.37777777778,407,7.16822434743e-17,135,16,3,2.61455393305,9.37777777778,-0.0694611142256,9.95547757667e-19,2.59305815926,0.423674667293,0.00990931744409
0.941949381536,0.0636203867141,9.94814814815,408,5.22587600469e-17,135,17,2,2.56497666608,9.94814814815,-0.0636203867141,2.71360339537e-19,2.35487994038,0.581117314709,0.00984902208151
0.949709608505,0.0544111830962,10.2461538462,409,-3.87017282284e-17,130,18,5,2.58495890023,10.2461538462,-0.0544111830962,-1.06194772733e-18,2.07201699749,0.610799451288,0.00647021830506
0.952857616463,0.0677162622345,9.80303030303,410,-2.16716866341e-17,132,17,3,2.59310919329,9.80303030303,-0.0677162622345,-3.72618771444e-18,2.43223115534,0.541419703158,0.00973867969963
0.955691749386,0.065168638919,9.47407407407,411,-8.39154150885e-18,135,16,0,2.6004688336,9.47407407407,-0.065168638919,-5.41908694731e-19,2.55844174111,0.414761431922,0.00992096640318
0.9587298462,0.0633752659041,9.9696969697,412,-1.85083349251e-17,132,15,2,2.60838132304,9.9696969697,-0.0633752659041,-1.24979841234e-18,2.57004714595,0.41727277306,0.00969763121864
0.932555463981,0.0594193373386,9.54814814815,413,9.02764081731e-17,135,16,4,2.54099430726,9.54814814815,-0.0594193373386,5.05395930193e-19,2.48765401464,0.50526183403,0.00647532758741
0.935270047241,0.0619502109253,9.89552238806,414,9.23807037381e-18,134,17,3,2.54790141859,9.89552238806,-0.0619502109253,7.15968196303e-19,2.4654891335,0.556940204091,0.00980437568725
0.945400861422,0.0523940006231,9.65925925926,415,1.61527216338e-17,135,15,0,2.57384492696,9.65925925926,-0.0523940006231,1.16612928941e-18,2.65040308035,0.535138078345,0.00648610919866
0.928898320053,0.0643291705973,9.83582089552,416,-6.8270430768e-17,134,18,4,2.53171849718,9.83582089552,-0.0643291705973,-2.04036857865e-18,2.75679358917,0.451831436835,0.00987895520142
0.924089594472,0.0658036262938,9.67153284672,417,-6.10788864595e-17,137,16,4,2.51957338235,9.67153284672,-0.0658036262938,-4.71904657457e-19,2.39253549974,0.481709229041,0.00991012216376
0.938754162878,0.0702921143122,9.66666666667,418,1.44175180476e-16,135,15,3,2.55679408431,9.66666666667,-0.0702921143122,8.5949712625e-19,2.7189322523,0.49337458263,0.00998426890903
0.910453994515,0.0603180126432,10.1984732824,419,-6.6095258928e-17,131,17,4,2.48545065825,10.1984732824,-0.0603180126432,2.59332967117e-18,2.31298969588,0.494128905261,0.00985234402618
0.915396327178,0.0664693992141,9.5671641791,420,-5.2138461764e-17,134,15,0,2.49776498791,9.5671641791,-0.0664693992141,-4.78705663564e-19,2.71383344333,0.481862512807,0.00993213036964
0.918297496984,0.0584504875047,9.52205882353,421,-7.90126271394e-17,136,18,0,2.50502195003,9.52205882353,-0.0584504875047,1.28656735063e-18,2.58094519783,0.433869861793,0.00983969334246
0.943791439989,0.0607649726859,9.63909774436,422,8.59628841299e-17,133,16,0,2.56970585741,9.63909774436,-0.0607649726859,-7.29510600955e-19,2.51413551373,0.48421092403,0.0098088837798
0.930121131416,0.0618602728833,9.55223880597,423,-2.19581635101e-17,134,16,0,2.5348162049,9.55223880597,-0.0618602728833,-1.35207155554e-18,2.58747604843,0.481900389734,0.00992087862001
0.912202121953,0.0610081019801,9.9696969697,424,-8.56790496027e-18,132,18,0,2.48979934266,9.9696969697,-0.0610081019801,2.08316477556e-18,2.64843977494,0.492166369279,0.00963579549102
0.941632193357,0.0604952534324,9.54135338346,425,3.84435435393e-17,133,16,3,2.56416321482,9.54135338346,-0.0604952534324,-2.14340227112e-18,2.18508711203,0.532092233715,0.00991613204832
0.938402930053,0.063048875494,9.83846153846,426,4.21526121566e-17,130,16,3,2.55589621199,9.83846153846,-0.063048875494,3.18102020512e-18,2.47387533469,0.527644014673,0.00983323101965
0.898148555289,0.0549930128039,9.72058823529,427,8.36737810257e-17,136,16,0,2.45505350496,9.72058823529,-0.0549930128039,-1.17468220238e-18,2.62815965713,0.496948134591,0.00642230619007
0.899986554465,0.0590778305611,9.62686567164,428,-6.34255577903e-18,134,15,3,2.4595700407,9.62686567164,-0.0590778305611,1.35362359029e-18,2.49079392064,0.548343908697,0.00975811310205
0.892419394356,0.0557326296564,9.76119402985,429,2.07611705605e-17,134,16,0,2.44102832295,9.76119402985,-0.0557326296564,-1.17668448734e-18,2.72681297893,0.488214125366,0.00649115082828
0.884950803011,0.0638434946285,9.87313432836,430,-2.96984659087e-17,134,17,3,2.42286519088,9.87313432836,-0.0638434946285,-1.42263380091e-19,2.68334176202,0.499365069627,0.00982604214916
0.889909007395,0.0593385278253,9.88148148148,431,-4.7339177206e-17,135,16,3,2.43490808258,9.88148148148,-0.0593385278253,-1.78128507487e-19,2.50052395058,0.429091603732,0.00986004575712
0.900017603943,0.066558117012,9.64925373134,432,-2.38043331134e-17,134,17,3,2.45964641025,9.64925373134,-0.066558117012,4.98175348125e-19,2.50151435534,0.521201845651,0.00983664976727
0.918788425252,0.0736681774618,9.98473282443,433,-3.69452019218e-17,131,16,4,2.50625203803,9.98473282443,-0.0736681774618,-5.79022376535e-19,2.23088909406,0.588462540437,0.00990052174101
0.904346753369,0.0638178359935,9.5652173913,434,-3.79194919041e-17,138,17,0,2.47031766917,9.5652173913,-0.0638178359935,-3.71299284489e-18,2.93641929671,0.40088625337,0.00985340264807
0.922044021493,0.0628376232272,9.74045801527,435,2.27511507658e-17,131,16,3,2.51442467894,9.74045801527,-0.0628376232272,-6.74960448047e-19,2.43570071194,0.486186489358,0.0096897631837
0.897807622801,0.0629678341629,9.20437956204,436,-3.59653608775e-17,137,15,0,2.45421664012,9.20437956204,-0.0629678341629,4.9516133721e-19,2.64751277336,0.397982297604,0.00975117823932
0.893924515642,0.0540599451617,9.74615384615,437,-2.22320779807e-17,130,15,0,2.44470513297,9.74615384615,-0.0540599451617,2.17217937161e-18,2.62036855441,0.434246208544,0.00641897501137
0.898643818137,0.0666140479161,9.46616541353,438,-2.60511643322e-17,133,15,0,2.45626970289,9.46616541353,-0.0666140479161,2.24969794962e-18,2.71600345538,0.423644211262,0.00978505175606
0.886380076779,0.0550596002941,9.97014925373,439,-1.45366532959e-17,134,18,3,2.42633060446,9.97014925373,-0.0550596002941,-2.59072428205e-18,2.6172228032,0.483674572938,0.00653604383136
0.861110273399,0.0590078398057,9.88805970149,440,-1.13039884758e-17,134,16,0,2.36578590524,9.88805970149,-0.0590078398057,-1.44794578843e-18,2.57328539571,0.500127126994,0.00975290273945
0.886531408371,0.0643276301851,9.78625954198,441,1.35139506743e-17,131,16,4,2.42669781272,9.78625954198,-0.0643276301851,1.05271958073e-18,2.17903835358,0.560971995874,0.00979600801544
0.872236881693,0.0548995956253,10.007518797,442,-2.40557560004e-17,133,17,4,2.39225606679,10.007518797,-0.0548995956253,2.83170998243e-19,2.4201417985,0.51768612628,0.00643606727753
0.895839805125,0.0560970601962,9.7969924812,443,-1.13748972754e-16,133,15,0,2.44939193786,9.7969924812,-0.0560970601962,1.20819650275e-18,2.78492018351,0.465314602929,0.00652736249837
0.884114341405,0.0588415004241,10.0962962963,444,-2.11851490307e-17,135,16,4,2.42083940454,10.0962962963,-0.0588415004241,1.49239434496e-18,2.55567364193,0.427054123447,0.00986353621647
0.879669411205,0.0636818061381,9.9696969697,445,7.95577105326e-18,132,16,3,2.41010282172,9.9696969697,-0.0636818061381,1.54913390037e-18,2.63697310963,0.548802588743,0.00956401261107
0.861215888272,0.0597762538188,9.78358208955,446,-1.70070251781e-17,134,17,0,2.36603578062,9.78358208955,-0.0597762538188,1.98960996981e-19,2.58688408287,0.500236462099,0.00980090376368
0.892059233482,0.0564573665521,9.94696969697,447,-1.23142398934e-17,132,17,2,2.44014931836,9.94696969697,-0.0564573665521,-2.00013629006e-19,2.27074408423,0.503470624607,0.00946640328254
0.865216970413,0.067837651215,10.0303030303,448,5.93280614803e-18,132,16,2,2.37552144794,10.0303030303,-0.067837651215,-2.86989658434e-19,2.59935712897,0.489323506767,0.00993722340508
0.859788010136,0.051023996073,10.2296296296,449,4.95600679529e-17,135,18,3,2.36265978069,10.2296296296,-0.051023996073,-1.11769545319e-18,2.87502847842,0.458268256086,0.00640527408593
0.856872587697,0.061687271211,10.0373134328,450,1.09943341636e-16,134,15,4,2.35578166053,10.0373134328,-0.061687271211,1.18294942633e-18,2.2836430584,0.531363683344,0.00975379723746
0.889587336723,0.0617305065376,10.007518797,451,3.68513621173e-17,133,15,3,2.43412497002,10.007518797,-0.0617305065376,2.9887641397e-18,2.57079093356,0.528449845085,0.00985364986518
0.870137756841,0.0638306231526,9.69172932331,452,5.64627709667e-17,133,18,0,2.38723968947,9.69172932331,-0.0638306231526,-5.78060131519e-19,2.79683078197,0.470549784352,0.00997675904199
0.851103878648,0.0625436019754,9.97744360902,453,-8.58763431104e-17,133,17,4,2.34223096414,9.97744360902,-0.0625436019754,-3.09431946913e-19,2.62854820106,0.450152100754,0.00969117275039
0.865796080664,0.0652233964469,9.77777777778,454,-4.31738047779e-17,135,18,3,2.37689753517,9.77777777778,-0.0652233964469,4.32907967444e-18,2.66296038737,0.390053592131,0.00999100905218
0.860830962537,0.0619185231805,9.87786259542,455,-2.54144111136e-18,131,14,4,2.36512520782,9.87786259542,-0.0619185231805,-3.09766670632e-19,2.24126089363,0.611992401237,0.00984395515593
0.847009730383,0.064445765671,10.0378787879,456,-1.8739344935e-17,132,17,0,2.33266112684,10.0378787879,-0.064445765671,5.68531080853e-19,2.97312534017,0.524108879394,0.00652586745411
0.84079730535,0.0614821463881,10.3333333333,457,3.52425490678e-17,132,17,4,2.31821456501,10.3333333333,-0.0614821463881,5.66001828398e-19,2.54851907879,0.445747455563,0.00978919179572
0.859597753938,0.0529724450551,10.2196969697,458,-3.22447382804e-17,132,20,3,2.36221031278,10.2196969697,-0.0529724450551,-1.5200171744e-18,2.58291118918,0.586496672974,0.0064201256654
0.80079404312,0.0663975331471,10.4518518519,459,5.30387710197e-18,135,17,4,2.22730880575,10.4518518519,-0.0663975331471,3.2398948009e-19,2.73717485745,0.560747852568,0.00976185964552
0.852841038589,0.0608891320039,9.47857142857,460,-5.78500653569e-18,140,15,3,2.3463033301,9.47857142857,-0.0608891320039,-8.05191707558e-19,2.29741425191,0.56892962718,0.00980629582642
0.842301339583,0.0720285770137,10.2180451128,461,-1.03594949227e-16,133,18,3,2.32170386243,10.2180451128,-0.0720285770137,2.41537589104e-18,2.57908984898,0.574793082578,0.00996378839954
0.831985349156,0.0554030427164,9.80597014925,462,6.88244071168e-17,134,16,3,2.29787630137,9.80597014925,-0.0554030427164,6.21093662443e-19,2.43260689336,0.518395068692,0.00640772893322
0.868746411872,0.0640360929987,9.92086330935,463,4.27264294621e-17,139,16,4,2.38392052513,9.92086330935,-0.0640360929987,-2.15900506783e-18,2.60620385528,0.530259325367,0.00998123908403
0.835041546005,0.0599273029851,9.85294117647,464,-1.05196461672e-17,136,16,4,2.30490980609,9.85294117647,-0.0599273029851,1.16539808147e-18,2.56540735145,0.52640718039,0.00984585602307
0.846362316179,0.0653610315777,9.95555555556,465,-2.02911384684e-17,135,15,3,2.33115141765,9.95555555556,-0.0653610315777,-1.25084464659e-18,2.74298206653,0.525137178813,0.00983380644773
0.842837998178,0.0759648876223,10.0687022901,466,-1.00074884192e-17,131,16,4,2.32295015915,10.0687022901,-0.0759648876223,1.353968247e-19,2.4994376152,0.477777356091,0.00998810743108
0.811349806192,0.0590236493212,9.98507462687,467,-4.09981611954e-17,134,16,3,2.25094427554,9.98507462687,-0.0590236493212,1.92835796056e-18,2.45856733742,0.597357371785,0.00663365716089
0.857518643912,0.0669576320442,9.71428571429,468,-4.65026418255e-17,133,16,0,2.35730411966,9.71428571429,-0.0669576320442,4.77897045773e-19,2.63456329169,0.558305893555,0.00989402697847
0.843779830275,0.0584530087895,9.3037037037,469,-6.95787620506e-17,135,15,0,2.32513901878,9.3037037037,-0.0584530087895,-3.91256452573e-19,2.63951194724,0.422539472616,0.00973428986008
0.814454637871,0.0602467972724,9.77372262774,470,1.88270038421e-17,137,17,0,2.2579439394,9.77372262774,-0.0602467972724,1.06695158002e-18,3.08751358809,0.470362807406,0.00990737994406
0.827802218276,0.0600423455985,9.78518518519,471,-4.96605753522e-17,135,17,3,2.28828406084,9.78518518519,-0.0600423455985,1.42116037233e-18,2.73085303505,0.443213264496,0.0098034642403
0.824377114191,0.0649545478095,10.3582089552,472,-3.18153463773e-17,134,18,5,2.28045985676,10.3582089552,-0.0649545478095,2.60800757731e-18,2.45679983899,0.526038919866,0.00967395544403
0.851601551765,0.0724728743284,10.4135338346,473,7.5882343127e-17,133,16,0,2.34339691963,10.4135338346,-0.0724728743284,8.89629890392e-20,2.69538123337,0.459161616666,0.00993893386
0.835822365509,0.0535534885258,10.0671641791,474,-7.77183858942e-17,134,18,3,2.30671022743,10.0671641791,-0.0535534885258,1.37696455338e-20,2.55447445071,0.537774295968,0.00645189858847
0.832704703262,0.059886225966,10.125,475,-9.96389333173e-17,136,16,3,2.29952988281,10.125,-0.059886225966,-5.5759197062e-19,2.50715886777,0.533444778838,0.00984551654548
0.828519845866,0.0690254696508,10.2296296296,476,-8.16836566561e-17,135,19,4,2.28992678598,10.2296296296,-0.0690254696508,-1.03220272682e-19,2.54715743014,0.490230700474,0.0099305918634
0.840391766108,0.0628533434532,9.85185185185,477,1.12930282256e-16,135,16,0,2.31727462864,9.85185185185,-0.0628533434532,2.11989022669e-18,2.94270854956,0.470175616086,0.00985052757053
0.814955125746,0.0669941430657,9.88321167883,478,9.24359179971e-17,137,16,2,2.2590742958,9.88321167883,-0.0669941430657,-1.41810193933e-18,2.59720707215,0.490271645633,0.00981539899394
0.82555339459,0.0616340769563,9.86861313869,479,1.83520024732e-17,137,14,0,2.28314389527,9.86861313869,-0.0616340769563,3.01860468086e-20,2.57392176631,0.515048640873,0.00997590317294
0.809175127772,0.0538527345479,10.0888888889,480,5.91233203839e-17,135,17,3,2.24605451435,10.0888888889,-0.0538527345479,-1.14499273654e-18,2.64005237509,0.452200628916,0.00647487476333
0.809753257927,0.061817673597,10.328358209,481,-2.1451252526e-17,134,15,4,2.24735340162,10.328358209,-0.061817673597,-1.08326749164e-18,2.21519892103,0.649439827514,0.00983699320921
0.823516758153,0.0534396891434,10.2030075188,482,2.26632531788e-17,133,16,4,2.27849869312,10.2030075188,-0.0534396891434,-2.1238668928e-18,2.62938684209,0.582498952083,0.00644402338637
0.842853205045,0.0658970664996,10.0955882353,483,7.33124294982e-17,136,17,3,2.32298548421,10.0955882353,-0.0658970664996,6.38084537393e-19,2.81246876184,0.533922184659,0.00993423078413
0.84763121048,0.0640380931871,9.88888888889,484,9.73103846285e-18,135,18,2,2.33411127987,9.88888888889,-0.0640380931871,3.86611463513e-19,2.68787859808,0.440394552689,0.00978045629346
0.806826311506,0.061993130764,10.0833333333,485,-5.83426481216e-17,132,19,4,2.2407851358,10.0833333333,-0.061993130764,-3.9552313411e-19,2.52275002265,0.465566043656,0.00985355305764
0.834463639508,0.0567400970041,9.85185185185,486,-1.26993542777e-17,135,16,0,2.30357816856,9.85185185185,-0.0567400970041,-1.85241769432e-18,2.58634167064,0.416033241603,0.00960357161915
0.820022407474,0.061211348912,10.2932330827,487,2.9561660192e-17,133,16,3,2.27055071427,10.2932330827,-0.061211348912,8.26417907661e-19,2.49143481591,0.458635055895,0.00956966471396
0.830965053082,0.052966892001,9.99259259259,488,7.343403414e-18,135,16,1,2.29553298284,9.99259259259,-0.052966892001,-6.16956964341e-20,2.46905678886,0.55028754306,0.0064233202892
0.836359209144,0.0666103119137,9.96240601504,489,-3.1854966983e-17,133,16,0,2.30794890259,9.96240601504,-0.0666103119137,1.41577630584e-18,2.9132985595,0.453583942426,0.00983820693876
0.816263403407,0.0640822073541,10.045112782,490,9.7189381912e-18,133,16,3,2.26203172638,10.045112782,-0.0640822073541,-2.10016956539e-18,2.62968782748,0.530698725116,0.00984356157077
0.834875990185,0.0519686822121,9.86567164179,491,4.62592926927e-17,134,17,3,2.30452824644,9.86567164179,-0.0519686822121,2.12733377686e-18,2.53863003593,0.576070604026,0.00641797432428
0.808136112514,0.0579488704521,9.80291970803,492,-6.37648553888e-17,137,17,3,2.24372204139,9.80291970803,-0.0579488704521,4.96647380643e-19,2.69316359723,0.454830952068,0.00972905921981
0.815093607379,0.0613920547885,10.1691176471,493,8.09075029196e-18,136,16,2,2.25938715776,10.1691176471,-0.0613920547885,-3.47245011864e-18,2.66942147031,0.573751493937,0.00993621906518
0.815210333709,0.0649338837861,10.0902255639,494,-9.04728328142e-18,133,16,4,2.25965090312,10.0902255639,-0.0649338837861,3.69213614609e-18,2.65131162495,0.494729301914,0.00997691129243
0.81013115227,0.0574499152965,9.70802919708,495,5.55250255505e-17,137,16,0,2.24820282425,9.70802919708,-0.0574499152965,4.7498207114e-19,2.92774441453,0.380902818732,0.00947366553815
0.84210105324,0.0640818921686,9.82962962963,496,-3.76534492142e-18,135,16,3,2.32123890342,9.82962962963,-0.0640818921686,-1.90317098776e-18,2.50788605312,0.223301627934,0.00989180541641
