Iteration,MeanKLBefore,LossAfter,Perplexity,AverageReturn,AverageDiscountedReturn,dLoss,MinReturn,MaxReturn,NumTrajs,MeanKL,LossBefore,ExplainedVariance,StdReturn,Entropy
1058,0.0,-0.0584259173154,1.79334759433,9.27040816327,9.27040816327,0.0584259173154,3,13,196,0.00982533736297,-1.10966819053e-19,0.605931678664,2.47504727573,0.5840840377
1059,0.0,-0.0586217792931,1.81638769945,9.68586387435,9.68586387435,0.0586217792931,4,14,191,0.00983711807521,-1.54761714422e-16,0.711671094046,2.04036727068,0.59684974828
1060,0.0,-0.0567198732254,1.79874446828,9.46907216495,9.46907216495,0.0567198732254,0,13,194,0.00956779348793,5.71165597436e-17,0.679381945279,2.44138970163,0.587088903903
1061,0.0,-0.0476833922446,1.80012587344,9.49740932642,9.49740932642,0.0476833922446,3,14,193,0.00645993337209,-1.2331802246e-16,0.681344725509,2.30593816078,0.587856592147
1062,0.0,-0.0547516899258,1.77551954688,9.39690721649,9.39690721649,0.0547516899258,1,14,194,0.00994819871154,4.80635204676e-17,0.681798889386,2.23426703811,0.574093082564
1063,0.0,-0.0599127164413,1.80246895582,9.796875,9.796875,0.0599127164413,3,14,192,0.00976781399975,-3.26210948471e-18,0.714235050682,2.13975042962,0.589157367182
1064,0.0,-0.0531124101914,1.78591057264,9.96354166667,9.96354166667,0.0531124101914,0,14,192,0.00987450537363,-6.75004157821e-17,0.719372386604,2.13447006458,0.579928409889
1065,0.0,-0.0535874179828,1.76618703709,9.55958549223,9.55958549223,0.0535874179828,2,14,193,0.00988389889685,5.72696736075e-17,0.667355774623,2.28938162436,0.568823006589
1066,0.0,-0.063727201106,1.78595433128,9.72631578947,9.72631578947,0.063727201106,3,14,190,0.00999489255781,-1.20704962183e-16,0.732623097342,2.02324442556,0.579952911738
1067,0.0,-0.0613392491535,1.80936861668,9.17948717949,9.17948717949,0.0613392491535,0,14,195,0.0099443334142,-1.1544110057e-17,0.64951771509,2.43133175358,0.592977953857
1068,0.0,-0.0570440450423,1.79504633328,9.87958115183,9.87958115183,0.0570440450423,0,14,191,0.00976064044839,-9.62765045028e-18,0.702374002373,2.21634854472,0.585030834021
1069,0.0,-0.0511690405149,1.81752254785,9.37948717949,9.37948717949,0.0511690405149,0,14,195,0.00942858704693,1.15327771144e-16,0.641690355486,2.45984984816,0.597474336317
1070,0.0,-0.0526918643099,1.80164256703,9.50259067358,9.50259067358,0.0526918643099,0,15,193,0.00939812202589,1.79856129989e-17,0.643962647093,2.38545756537,0.588698786034
1071,0.0,-0.0567640084794,1.78666579803,9.6875,9.6875,0.0567640084794,3,14,192,0.00994630251981,-7.94242862216e-17,0.676790413756,2.21882335559,0.580351200235
1072,0.0,-0.0571781907216,1.79802354196,9.19587628866,9.19587628866,0.0571781907216,2,14,194,0.00980486946051,-8.05250091262e-18,0.69650804031,2.20654684391,0.58668802938
1073,0.0,-0.0541728561842,1.78314452114,9.29230769231,9.29230769231,0.0541728561842,0,14,195,0.00967836611468,-4.92571531364e-18,0.612901162131,2.65478615831,0.578378390636
1074,0.0,-0.0659609382108,1.77067236074,9.31443298969,9.31443298969,0.0659609382108,3,14,194,0.00979677809322,-1.92877728854e-17,0.677036994651,2.25194027181,0.571359339279
1075,0.0,-0.0594620315856,1.77478509712,9.3641025641,9.3641025641,0.0594620315856,3,14,195,0.00979132031548,5.42929514037e-17,0.648647590718,2.38494070017,0.573679343551
1076,0.0,-0.0549872170436,1.78890666636,9.44329896907,9.44329896907,0.0549872170436,4,15,194,0.00983164278848,-6.7928301009e-17,0.64257830165,2.37889809095,0.581604632323
1077,0.0,-0.0519703657065,1.78997478307,9.31794871795,9.31794871795,0.0519703657065,0,14,195,0.00977906804765,4.3944600676e-18,0.596449065396,2.59811290441,0.58220153208
1078,0.0,-0.0613782561322,1.79663980177,9.71727748691,9.71727748691,0.0613782561322,4,14,191,0.00989214933408,-6.61527540791e-17,0.67849272648,2.08049151499,0.585918143508
1079,0.0,-0.0585410095848,1.77367929631,9.44329896907,9.44329896907,0.0585410095848,2,14,194,0.00983570564567,4.06253251051e-17,0.702353670127,2.19403630379,0.573056087564
1080,0.0,-0.0590728499011,1.78334030774,9.52331606218,9.52331606218,0.0590728499011,2,13,193,0.00998613873058,3.58791587226e-17,0.691782108467,2.16441436002,0.578488183114
1081,0.0,-0.0577294399306,1.76426283437,9.36787564767,9.36787564767,0.0577294399306,3,14,193,0.00999386261597,-8.93086628589e-17,0.647409101065,2.24748659735,0.567732945559
1082,0.0,-0.0550079454858,1.80201081414,9.13989637306,9.13989637306,0.0550079454858,0,15,193,0.009410923007,6.26215683553e-17,0.63438759232,2.33604643418,0.588903160356
1083,0.0,-0.0433705361923,1.77473176593,9.26666666667,9.26666666667,0.0433705361923,0,13,195,0.00642118292261,5.65335069284e-17,0.644809072503,2.30510396154,0.573649293722
1084,0.0,-0.0666115207427,1.78929670014,9.41145833333,9.41145833333,0.0666115207427,3,14,192,0.00983011064344,-1.05913446511e-16,0.666578459793,2.1919535518,0.581822637697
1085,0.0,-0.0456829824439,1.77433118006,9.2,9.2,0.0456829824439,2,13,195,0.00640298222928,-3.79303128114e-18,0.660561461319,2.29737866229,0.573423551955
1086,0.0,-0.0512777371466,1.8032677138,9.47422680412,9.47422680412,0.0512777371466,3,14,194,0.00642912836457,-4.83666988572e-20,0.669015917725,2.26170624172,0.589600415615
1087,0.0,-0.0569503436485,1.77736482798,9.65284974093,9.65284974093,0.0569503436485,0,15,193,0.00980151661142,-3.899658374e-18,0.663283683323,2.32773426345,0.575131833661
1088,0.0,-0.0466464654815,1.7907649682,9.68586387435,9.68586387435,0.0466464654815,3,14,191,0.00643970170069,1.54444112067e-17,0.700470906185,2.04805083234,0.582642885099
1089,0.0,-0.0542377610953,1.77428656122,9.78125,9.78125,0.0542377610953,3,14,192,0.00660797332146,1.4351326271e-17,0.722171435768,2.13942712835,0.573398404791
1090,0.0,-0.0558197542598,1.77560682072,9.49222797927,9.49222797927,0.0558197542598,3,14,193,0.00979439713325,-3.02964327498e-17,0.692696652116,2.29917572746,0.574142235328
1091,0.0,-0.0568616885898,1.78616667346,9.45833333333,9.45833333333,0.0568616885898,2,14,192,0.00984563237595,3.62149442794e-17,0.702983619954,2.14046658984,0.580071800306
1092,0.0,-0.0525052225084,1.77732176322,9.39378238342,9.39378238342,0.0525052225084,2,14,193,0.00974096723072,-1.73835368953e-17,0.696902969467,2.28769238989,0.575107603809
1093,0.0,-0.0599319876709,1.79460570842,9.9057591623,9.9057591623,0.0599319876709,4,14,191,0.00996590849208,-9.54581699211e-17,0.733931127038,1.94196379383,0.584785336763
1094,0.0,-0.0553104569098,1.75885061619,9.36979166667,9.36979166667,0.0553104569098,2,14,192,0.00645875656328,2.23427198978e-17,0.713595175366,2.06249342381,0.564660536729
1095,0.0,-0.0580030282355,1.76837965585,9.31958762887,9.31958762887,0.0580030282355,2,14,194,0.00983479729875,3.65012394567e-17,0.691056562588,2.18498338833,0.570063678632
1096,0.0,-0.0501689570759,1.75454354654,9.5618556701,9.5618556701,0.0501689570759,2,14,194,0.0064208180518,-4.67345752012e-17,0.69020408241,2.15836628265,0.562208735646
1097,0.0,-0.0701036407781,1.76307660197,9.44615384615,9.44615384615,0.0701036407781,3,14,195,0.00978631006847,4.92663198007e-17,0.673447909076,2.32289012664,0.567060352253
1098,0.0,-0.0639416840056,1.7464311399,9.39175257732,9.39175257732,0.0639416840056,0,14,194,0.00957100918312,-1.13819322305e-17,0.649491170182,2.37059608421,0.557574357002
1099,0.0,-0.0532395863278,1.75287766034,9.54404145078,9.54404145078,0.0532395863278,3,14,193,0.00946679516622,7.33866842039e-17,0.701863053848,2.22547153724,0.561258814766
1100,0.0,-0.0591384151863,1.76851029329,9.05050505051,9.05050505051,0.0591384151863,3,15,198,0.00989904137276,-7.16379905359e-17,0.638677102484,2.28686957918,0.570137549999
1101,0.0,-0.0534638159882,1.77090310367,9.53125,9.53125,0.0534638159882,3,14,192,0.00966551836986,8.5107869768e-17,0.694759834631,2.12354423174,0.571489644524
1102,0.0,-0.0506508657955,1.7477570861,9.49484536082,9.49484536082,0.0506508657955,2,15,194,0.00955326354703,5.63004093056e-17,0.689477700292,2.30026314649,0.558333300815
1103,0.0,-0.0506633629093,1.76873449602,9.44041450777,9.44041450777,0.0506633629093,1,14,193,0.00944738290144,-9.6895709694e-18,0.687596250214,2.194629298,0.57026431687
1104,0.0,-0.0643760402025,1.77440654557,9.49740932642,9.49740932642,0.0643760402025,2,15,193,0.00992418436372,9.48695808287e-18,0.708747073216,2.18597591426,0.573466026501
1105,0.0,-0.0510863905085,1.74065810524,9.73056994819,9.73056994819,0.0510863905085,3,14,193,0.00964744698171,-4.66149557519e-17,0.700136517567,2.15222458392,0.55426326312
1106,0.0,-0.0615906927243,1.74281699386,9.47422680412,9.47422680412,0.0615906927243,2,14,194,0.0098651158927,-8.75747029672e-17,0.6647796715,2.21332787414,0.555502766107
1107,0.0,-0.0568376852603,1.75021775968,9.54922279793,9.54922279793,0.0568376852603,0,14,193,0.00990087399739,-5.18256739585e-17,0.686619361897,2.18067630264,0.559740214297
1108,0.0,-0.0535216217761,1.75150594024,9.66321243523,9.66321243523,0.0535216217761,3,14,193,0.00944408955632,5.18905583454e-17,0.712087399316,2.0851172707,0.560475955165
1109,0.0,-0.048608592385,1.7219392068,9.44615384615,9.44615384615,0.048608592385,0,15,195,0.00945528360401,7.18998939082e-18,0.65017565741,2.38390394681,0.54345110155
1110,0.0,-0.0560656178904,1.75424210979,9.47179487179,9.47179487179,0.0560656178904,3,15,195,0.00965907925074,-5.77924314188e-17,0.651386940677,2.33874267316,0.56203691737
1111,0.0,-0.0687978523843,1.73920614794,9.39583333333,9.39583333333,0.0687978523843,2,14,192,0.0099913048546,-1.49324996812e-17,0.707401835542,2.10890555476,0.553428772304
1112,0.0,-0.0642765928811,1.76040922223,9.54639175258,9.54639175258,0.0642765928811,2,14,194,0.0098785313667,-1.00343344744e-16,0.699388277874,2.28856691555,0.565546294655
1113,0.0,-0.0569534257224,1.73672591946,9.29896907216,9.29896907216,0.0569534257224,0,14,194,0.00895960475103,1.06997743998e-16,0.637539260937,2.30939340656,0.552001685209
1114,0.0,-0.0587240757959,1.76245642864,9.42564102564,9.42564102564,0.0587240757959,0,14,195,0.00971730546374,-5.4733995114e-17,0.624420227991,2.41965434581,0.566708534058
1115,0.0,-0.0475834330894,1.77205585742,9.51813471503,9.51813471503,0.0475834330894,0,14,193,0.00982578028405,3.32651093521e-18,0.658997760486,2.36137587067,0.57214037393
1116,0.0,-0.0462007276069,1.77175173592,9.67357512953,9.67357512953,0.0462007276069,0,14,193,0.00876432388036,5.12240418935e-17,0.654139749794,2.27219648265,0.571968738483
1117,0.0,-0.0497008674746,1.73534852275,9.42487046632,9.42487046632,0.0497008674746,0,14,193,0.0089374973119,4.56483426522e-18,0.635605576789,2.41236089482,0.55120827089
1118,0.0,-0.0577897080904,1.74193643683,9.61139896373,9.61139896373,0.0577897080904,4,14,193,0.00983140334918,-7.21312563903e-17,0.685476041598,2.05854081108,0.554997389148
1119,0.0,-0.054076416583,1.75066018109,9.48205128205,9.48205128205,0.054076416583,0,14,195,0.00941973675181,-2.26025028837e-17,0.639454317681,2.58267122647,0.559992963134
1120,0.0,-0.0531863572135,1.72496244154,9.58031088083,9.58031088083,0.0531863572135,0,14,193,0.00644040098711,-5.60238603165e-17,0.661255610655,2.2751247547,0.545205277225
1121,0.0,-0.0555064688539,1.7020175328,9.45128205128,9.45128205128,0.0555064688539,2,13,195,0.00996447053171,-2.04879061901e-18,0.634409270945,2.27842408367,0.53181433139
1122,0.0,-0.0609928747711,1.72570796061,9.5206185567,9.5206185567,0.0609928747711,3,14,194,0.00986691869934,4.8686236172e-17,0.676390429853,2.05393452672,0.545637378236
1123,0.0,-0.0577566742602,1.7094621986,9.47208121827,9.47208121827,0.0577566742602,2,14,197,0.00969543343754,-9.6066359825e-19,0.652300046066,2.37274760595,0.536178817307
1124,0.0,-0.0605038878676,1.73286700214,9.35204081633,9.35204081633,0.0605038878676,1,13,196,0.00968724255156,3.6563566878e-17,0.658062554268,2.25278646469,0.549777263494
1125,0.0,-0.0546494803221,1.72797582862,9.26530612245,9.26530612245,0.0546494803221,0,14,196,0.00974215827391,3.18608574671e-17,0.657180659999,2.37354045553,0.546950682216
1126,0.0,-0.0480751577536,1.72404208265,9.61979166667,9.61979166667,0.0480751577536,3,14,192,0.00942433309355,-3.84446609301e-17,0.680844613505,2.12039303509,0.544671581835
1127,0.0,-0.0573871204283,1.74285329531,9.54639175258,9.54639175258,0.0573871204283,3,13,194,0.0097805096727,2.56226621202e-18,0.697558212276,1.96369428068,0.555523595075
1128,0.0,-0.0546845769849,1.72453077402,9.33846153846,9.33846153846,0.0546845769849,1,13,195,0.00967532589411,-7.46065434984e-18,0.675962540685,2.27321249975,0.544954998417
1129,0.0,-0.057591018597,1.72860444551,9.25128205128,9.25128205128,0.057591018597,2,15,195,0.0097910583088,4.62014830293e-17,0.591608408953,2.40158834138,0.547314404072
1130,0.0,-0.0585086074216,1.71221775452,9.68393782383,9.68393782383,0.0585086074216,3,14,193,0.00998043110823,-1.67808297906e-17,0.705522180298,2.14949109202,0.537789462694
1131,0.0,-0.0573693484245,1.7329807291,9.72164948454,9.72164948454,0.0573693484245,3,14,194,0.0097661169676,5.05575183171e-18,0.730414434734,1.9674792499,0.549842890708
1132,0.0,-0.0576302965456,1.7318697905,9.58762886598,9.58762886598,0.0576302965456,3,14,194,0.00969168418985,-1.78816890255e-16,0.681631681232,2.3275693145,0.54920162862
1133,0.0,-0.0582429886456,1.73956581934,9.61855670103,9.61855670103,0.0582429886456,4,13,194,0.00977361459832,3.724708379e-17,0.705727315053,2.12711168077,0.553635552974
1134,0.0,-0.0595209322552,1.76491834052,9.57068062827,9.57068062827,0.0595209322552,3,13,191,0.00982501145047,-2.35766462533e-17,0.738057292946,2.05525225712,0.568104423319
1135,0.0,-0.0547679599308,1.76200642701,9.31958762887,9.31958762887,0.0547679599308,3,13,194,0.00963311783979,4.99144332206e-17,0.677860886975,2.03599764928,0.566453175073
1136,0.0,-0.0615882259761,1.73421362667,9.42268041237,9.42268041237,0.0615882259761,0,13,194,0.00943806856951,-2.05186073482e-17,0.68111979242,2.26736166014,0.550554069544
1137,0.0,-0.0518935706474,1.73409898241,10.067357513,10.067357513,0.0518935706474,2,14,193,0.00644777918808,-8.91500782866e-17,0.735018058905,2.02077852992,0.550487960012
1138,0.0,-0.0562042425498,1.73495480625,9.45128205128,9.45128205128,0.0562042425498,0,14,195,0.00963052648237,4.46415444175e-17,0.638121823052,2.42242427786,0.55098136479
1139,0.0,-0.0570544110407,1.77818217359,9.71502590674,9.71502590674,0.0570544110407,1,14,193,0.00979493434036,-1.2996548282e-17,0.722687475512,2.24107490039,0.575591591681
1140,0.0,-0.0616102510078,1.74567813174,9.5,9.5,0.0616102510078,2,13,192,0.00988992809428,1.40713027772e-17,0.688979675943,2.12867329574,0.557143094342
1141,0.0,-0.0585661143746,1.72582376816,9.75647668394,9.75647668394,0.0585661143746,2,14,193,0.00987549910432,-3.32928302765e-17,0.692923836972,2.18752279532,0.545704483256
1142,0.0,-0.0577460248728,1.73868720131,9.60309278351,9.60309278351,0.0577460248728,4,14,194,0.00960854353862,2.64813675534e-17,0.713000072088,2.1448068958,0.553130346455
1143,0.0,-0.062063121286,1.73328174879,9.73056994819,9.73056994819,0.062063121286,2,14,193,0.00989728670501,3.04404829552e-17,0.698397729646,2.24184144021,0.550016576164
1144,0.0,-0.0574743852517,1.74999184493,9.5618556701,9.5618556701,0.0574743852517,1,14,194,0.00950784131288,8.67543747446e-17,0.658051063644,2.27690979311,0.559611127885
1145,0.0,-0.0615123639555,1.73599789018,9.74093264249,9.74093264249,0.0615123639555,3,15,193,0.00986068477083,-4.43589859164e-17,0.681900267632,2.1583032005,0.551582400902
1146,0.0,-0.0540103831929,1.71070007275,9.82901554404,9.82901554404,0.0540103831929,3,13,193,0.00933788098327,8.62677033833e-17,0.73086443229,2.03003038972,0.536902686004
1147,0.0,-0.0573285761671,1.74214323357,9.40721649485,9.40721649485,0.0573285761671,1,13,194,0.00966814781207,2.97055188951e-17,0.682576737095,2.25309626238,0.555116098682
1148,0.0,-0.0556304699108,1.7412828626,9.31443298969,9.31443298969,0.0556304699108,3,13,194,0.00964467614486,1.63934824104e-17,0.693495067152,2.13442523183,0.55462211893
1149,0.0,-0.0598452278441,1.76682885561,9.65128205128,9.65128205128,0.0598452278441,3,13,195,0.00990597723103,1.02311959928e-17,0.6832771661,2.18654062272,0.569186332739
1150,0.0,-0.0580298356339,1.73981173414,9.86010362694,9.86010362694,0.0580298356339,3,14,193,0.00981378932739,-3.07795563047e-17,0.691903475911,2.06528523407,0.553776908602
1151,0.0,-0.057152975092,1.73528197619,9.36734693878,9.36734693878,0.057152975092,2,13,196,0.00968144057275,2.94332812881e-17,0.693143016847,2.21722273007,0.551169922495
1152,0.0,-0.0539746816976,1.73984330589,9.56701030928,9.56701030928,0.0539746816976,3,13,194,0.0098022097376,6.70904195995e-17,0.704358972412,1.99952167731,0.553795055084
1153,0.0,-0.0493956125413,1.71521248293,9.2806122449,9.2806122449,0.0493956125413,0,14,196,0.00925060662685,2.26587433669e-17,0.612051927341,2.67028845661,0.539536969693
1154,0.0,-0.0558380285721,1.7339056209,9.54358974359,9.54358974359,0.0558380285721,0,14,195,0.00992912766775,-1.80146358576e-17,0.633429902641,2.38196157817,0.550376448333
1155,0.0,-0.0591262466873,1.71957058236,9.54822335025,9.54822335025,0.0591262466873,0,14,197,0.00972367966632,-3.01871243007e-17,0.653732664794,2.50156486879,0.542074598236
1156,0.0,-0.0487848159062,1.70716091495,9.31794871795,9.31794871795,0.0487848159062,0,14,195,0.00886709213818,1.50339818693e-18,0.623659352833,2.37970821255,0.534831707058
1157,0.0,-0.0507762830692,1.74696301797,9.38974358974,9.38974358974,0.0507762830692,3,14,195,0.00640943508204,-3.7874940092e-17,0.671654163585,2.22846329389,0.557878862051
1158,0.0,-0.0575862439159,1.73964592003,9.41538461538,9.41538461538,0.0575862439159,2,14,195,0.00987854619027,-2.55574226453e-17,0.713710162083,2.25928721021,0.553681598282
1159,0.0,-0.0531317837144,1.72014799201,9.61340206186,9.61340206186,0.0531317837144,0,14,194,0.00955264207285,-8.00748356511e-18,0.68147588654,2.41131904981,0.542410328988
1160,0.0,-0.0562268997445,1.72303265728,9.45833333333,9.45833333333,0.0562268997445,0,14,192,0.0097081674661,1.00441829983e-17,0.667730616655,2.238008167,0.544085911101
1161,0.0,-0.0574238530962,1.70592613468,9.55670103093,9.55670103093,0.0574238530962,2,14,194,0.0099835078997,5.54141764225e-19,0.645308505111,2.26797094549,0.534108150758
1162,0.0,-0.0587423227045,1.69908977088,9.32828282828,9.32828282828,0.0587423227045,2,14,198,0.00927795777072,6.98209996807e-18,0.643967438727,2.38223816347,0.530092678778
1163,0.0,-0.0845003413452,1.7261959088,9.55958549223,9.55958549223,0.0845003413452,4,13,193,0.00998263603625,-4.14982239167e-17,0.66607466309,2.16850365883,0.545920090742
1164,0.0,-0.0507837071172,1.7135379404,9.47959183673,9.47959183673,0.0507837071172,0,14,196,0.00952463158243,1.05590357559e-17,0.668181332879,2.34403102924,0.538560204138
1165,0.0,-0.0623519589609,1.72134921691,9.43229166667,9.43229166667,0.0623519589609,2,14,192,0.00986755535902,-3.13879236732e-17,0.705995185666,2.07555187398,0.543108411756
1166,0.0,-0.0614680674123,1.71902688445,9.26666666667,9.26666666667,0.0614680674123,3,14,195,0.00999539580409,-1.74685440938e-18,0.690838557339,2.2235722395,0.541758365864
1167,0.0,-0.0517493726107,1.72533461786,9.68911917098,9.68911917098,0.0517493726107,1,13,193,0.00645038101453,5.43509169124e-17,0.720214299038,2.10273341753,0.54542101304
1168,0.0,-0.0516712053407,1.73914509536,9.30150753769,9.30150753769,0.0516712053407,3,14,199,0.00982663331694,6.02961184276e-17,0.622503985186,2.48807159059,0.55339366798
1169,0.0,-0.0528296461632,1.73692594023,9.02030456853,9.02030456853,0.0528296461632,0,14,197,0.00963347857204,-2.12601772932e-17,0.632070281983,2.34132894465,0.552116849751
1170,0.0,-0.0555864282686,1.71529846918,9.296875,9.296875,0.0555864282686,2,14,192,0.00990574616528,1.02753800146e-16,0.681198623803,2.23615896149,0.53958709998
1171,0.0,-0.0530826991579,1.71762788851,9.4358974359,9.4358974359,0.0530826991579,2,14,195,0.00994217920697,-1.45841422771e-17,0.69402426958,2.30934413816,0.540944204355
1172,0.0,-0.0541306313307,1.70153984449,9.40816326531,9.40816326531,0.0541306313307,1,14,196,0.00985089267688,-2.39288906704e-17,0.657539437699,2.4488095179,0.531533631957
1173,0.0,-0.0597044818752,1.73344737391,9.67525773196,9.67525773196,0.0597044818752,4,14,194,0.00992947448747,-9.70372032499e-17,0.695414977399,2.13046294412,0.550112127395
1174,0.0,-0.0653885545384,1.69588647696,9.08163265306,9.08163265306,0.0653885545384,2,14,196,0.0099733641921,-2.40936705869e-17,0.653507163496,2.19774220595,0.528205599373
1175,0.0,-0.05018711946,1.70466716439,8.97989949749,8.97989949749,0.05018711946,0,14,199,0.00951571383631,7.10575901496e-17,0.599173179795,2.47593401288,0.533369880176
1176,0.0,-0.0706526126497,1.72109848098,9.63730569948,9.63730569948,0.0706526126497,3,14,193,0.00995222961487,-4.87657722968e-17,0.684436999414,2.04180581327,0.542962738708
1177,0.0,-0.0453692309659,1.70825001184,9.4,9.4,0.0453692309659,0,14,195,0.00889402666537,-2.34519020932e-17,0.654792300519,2.39315262513,0.53546946161
1178,0.0,-0.0575360792396,1.66773259659,9.53333333333,9.53333333333,0.0575360792396,1,14,195,0.00994867183599,-4.63767546757e-17,0.688886490893,2.16087984613,0.511464977292
1179,0.0,-0.0440958466371,1.70566284043,9.27918781726,9.27918781726,0.0440958466371,3,13,197,0.0064216089498,-2.9025075825e-17,0.666108048921,2.34536444199,0.5339537979
1180,0.0,-0.0565365177002,1.7039531963,9.53367875648,9.53367875648,0.0565365177002,0,14,193,0.00994708710433,5.10065010065e-17,0.666092873313,2.28990925458,0.532950961068
1181,0.0,-0.0783261887781,1.67796450329,9.82989690722,9.82989690722,0.0783261887781,2,14,194,0.00968327410816,2.60627411556e-17,0.683101132168,2.16269519462,0.517581453645
1182,0.0,-0.0588022483134,1.67492798349,9.69072164948,9.69072164948,0.0588022483134,3,14,194,0.00990451931986,7.42549964062e-18,0.705935853079,2.09988131595,0.515770169421
1183,0.0,-0.0539999442723,1.67505579752,9.2385786802,9.2385786802,0.0539999442723,0,14,197,0.00997606951584,6.20784729834e-18,0.645242566587,2.35415908233,0.515846476675
1184,0.0,-0.0535973478221,1.69700557688,9.44102564103,9.44102564103,0.0535973478221,2,13,195,0.00647905252753,1.626406078e-17,0.666793601691,2.13886118137,0.528865272562
1185,0.0,-0.0610679079116,1.66587216703,9.55102040816,9.55102040816,0.0610679079116,2,14,196,0.00971848359264,7.25168162511e-17,0.697230691363,2.30182912618,0.510348810324
1186,0.0,-0.055373595044,1.69950489556,9.40512820513,9.40512820513,0.055373595044,1,14,195,0.00643041109141,1.94191933343e-18,0.70310479157,2.2037204809,0.530336970739
1187,0.0,-0.0570759502772,1.68294321546,9.70466321244,9.70466321244,0.0570759502772,2,14,193,0.00977589638052,-1.77879506316e-17,0.732464748908,1.96097390828,0.520544174566
1188,0.0,-0.0540361065459,1.68499407447,9.5625,9.5625,0.0540361065459,4,14,192,0.00994599007416,1.16398819357e-17,0.729568169951,1.98070115952,0.521762047164
1189,0.0,-0.0532098474046,1.68711645,9.39593908629,9.39593908629,0.0532098474046,0,13,197,0.00976855812045,2.27457632607e-16,0.679641881644,2.29888159883,0.523020829043
1190,0.0,-0.0591036175877,1.6859655901,9.59487179487,9.59487179487,0.0591036175877,0,13,195,0.00988899758217,-1.60682877815e-17,0.722765837593,2.03179202423,0.522338450178
1191,0.0,-0.0560808650443,1.6769186964,9.72020725389,9.72020725389,0.0560808650443,0,15,193,0.0064221870039,5.36981467906e-17,0.689998658505,2.16769880098,0.516958000091
1192,0.0,-0.0589857737133,1.66529317376,9.63775510204,9.63775510204,0.0589857737133,4,14,196,0.00971986604135,-7.24682889706e-17,0.687173039639,2.26922693418,0.510001188267
1193,0.0,-0.0578860824563,1.68201365272,9.21827411168,9.21827411168,0.0578860824563,3,14,197,0.00958039831185,5.28809470582e-18,0.64881144889,2.36687612795,0.519991678475
1194,0.0,-0.0602083474674,1.68331179753,9.62176165803,9.62176165803,0.0602083474674,3,14,193,0.00974860431877,5.04408195981e-17,0.710537414443,2.06298315244,0.520763160991
1195,0.0,-0.0579912311808,1.70470033959,9.48453608247,9.48453608247,0.0579912311808,2,14,194,0.00973304237062,2.30256149535e-17,0.732988375204,2.1520232727,0.533389341382
1196,0.0,-0.0530198697911,1.69362770068,9.36923076923,9.36923076923,0.0530198697911,4,14,195,0.00644863404975,-6.9042340942e-17,0.70253439759,2.10909554636,0.526872796796
1197,0.0,-0.0829949393215,1.68729000705,9.4358974359,9.4358974359,0.0829949393215,2,15,195,0.00660541124223,-1.33077517141e-17,0.691982957756,2.2256646578,0.523123695754
1198,0.0,-0.0564602883743,1.70426246824,9.97422680412,9.97422680412,0.0564602883743,2,15,194,0.00997329218852,-8.02650024967e-17,0.703431468474,2.25543002737,0.533132447202
1199,0.0,-0.0607309407776,1.67296505702,9.68041237113,9.68041237113,0.0607309407776,3,14,194,0.00969910760692,-6.43616576417e-17,0.691290824542,2.07362619658,0.514597535368
1200,0.0,-0.0587555156516,1.6637451075,9.49743589744,9.49743589744,0.0587555156516,3,14,195,0.00643440599428,-1.97582063704e-17,0.71141209133,2.11556953349,0.509071150074
1201,0.0,-0.0560276681987,1.68768007397,9.61025641026,9.61025641026,0.0560276681987,0,14,195,0.00950996630491,1.26029798165e-17,0.678658024681,2.32089669583,0.523354848573
1202,0.0,-0.0475294612212,1.67362170517,9.49479166667,9.49479166667,0.0475294612212,0,14,192,0.00652449988466,2.66774207859e-18,0.689665795193,2.1529954807,0.514989963956
1203,0.0,-0.0477442321588,1.67794741359,9.4381443299,9.4381443299,0.0477442321588,0,14,194,0.00640235735164,-1.47849685477e-17,0.648850875533,2.30391613263,0.517571268811
1204,0.0,-0.0524985385031,1.66641730487,9.5412371134,9.5412371134,0.0524985385031,0,14,194,0.00985748432223,1.34589271631e-17,0.626451250095,2.35526401336,0.510675995491
1205,0.0,-0.0482232999875,1.68129008538,9.51030927835,9.51030927835,0.0482232999875,0,14,194,0.00839831576369,-6.88166233709e-18,0.615901525371,2.34902851321,0.519561406689
1206,0.0,-0.0565289069211,1.6965687379,9.58854166667,9.58854166667,0.0565289069211,4,14,192,0.00990355917247,-7.30373482435e-18,0.677690233875,2.31446402145,0.528607821901
1207,0.0,-0.0525655693395,1.70657309854,9.50256410256,9.50256410256,0.0525655693395,3,14,195,0.00978076925577,1.38639721903e-16,0.68177613656,2.13487370424,0.534487323807
1208,0.0,-0.0552623620985,1.69823672688,9.21105527638,9.21105527638,0.0552623620985,0,14,199,0.0097511843306,1.60500836062e-17,0.618231720072,2.45679825797,0.529590493294
1209,0.0,-0.051583037027,1.71872169633,9.60309278351,9.60309278351,0.051583037027,0,14,194,0.00989796953927,-3.89241538514e-17,0.694515313088,2.13275648598,0.541580814708
1210,0.0,-0.0669501742702,1.72693680745,9.41450777202,9.41450777202,0.0669501742702,2,14,193,0.00986966234227,-1.11022302463e-19,0.706019586133,2.05221904193,0.54634920756
1211,0.0,-0.0536173235777,1.72804101448,9.25906735751,9.25906735751,0.0536173235777,0,15,193,0.00982440182611,5.27369807549e-17,0.630484659553,2.40147475428,0.546988405331
