Iteration,dLoss,LossBefore,MinReturn,StdReturn,MeanKL,MeanKLBefore,MaxReturn,AverageDiscountedReturn,Entropy,AverageReturn,ExplainedVariance,NumTrajs,LossAfter,Perplexity
11,0.0474344066014,7.61115871843e-17,0,1.85888804347,0.00657201747059,0.0,11,5.86919831224,0.700711541912,5.86919831224,0.471223303725,237,-0.0474344066014,2.01518608682
12,0.0514836931423,1.10745438865e-18,2,1.7800491345,0.0064722690785,0.0,12,5.79253112033,0.697267670302,5.79253112033,0.512643628932,241,-0.0514836931423,2.00825798126
13,0.0513505386196,3.3968890147e-17,0,1.82389792548,0.00923222470141,0.0,12,5.86075949367,0.712220293741,5.86075949367,0.468793476,237,-0.0513505386196,2.03851233391
14,0.058233097569,-1.31641521891e-17,0,1.76466586589,0.00988408011981,0.0,10,5.85714285714,0.707984361715,5.85714285714,0.483192170176,238,-0.058233097569,2.02989559707
15,0.0481550865457,-6.68828430105e-17,0,1.91192807395,0.0064082460093,0.0,13,5.98360655738,0.699686540338,5.98360655738,0.488832575587,244,-0.0481550865457,2.01312157615
16,0.0467988175702,-6.4128530693e-17,0,1.82102051127,0.00640610200211,0.0,12,6.04545454545,0.705649640239,6.04545454545,0.483182860379,242,-0.0467988175702,2.02516188432
17,0.056355410727,1.46580455708e-16,0,1.84923985212,0.00984485239771,0.0,13,5.83263598326,0.693229028152,5.83263598326,0.460010301873,239,-0.056355410727,2.00016370188
18,0.0559194992238,7.39594679578e-17,2,1.82402481654,0.00986851008333,0.0,12,5.69198312236,0.696554566847,5.69198312236,0.449266429308,237,-0.0559194992238,2.00682639605
19,0.0592031014463,4.2357572575e-17,0,1.93710351004,0.00974635267596,0.0,11,5.89830508475,0.682144164493,5.89830508475,0.400922618948,236,-0.0592031014463,1.97811459142
20,0.0540435136422,-7.81209136752e-18,0,1.77857403346,0.00989124179306,0.0,13,5.88016528926,0.685400976863,5.88016528926,0.487126161135,242,-0.0540435136422,1.98456744164
21,0.0625718275794,-1.43004263781e-17,2,1.86420195341,0.00985291308351,0.0,10,5.80672268908,0.696850207795,5.80672268908,0.463914363407,238,-0.0625718275794,2.00741978382
22,0.0488273754642,2.53947247089e-17,0,1.74953967132,0.00641873150766,0.0,11,5.81092436975,0.718667602623,5.81092436975,0.49071782866,238,-0.0488273754642,2.05169771201
23,0.0440614858982,8.45904009899e-17,0,1.89233701682,0.00643652161822,0.0,10,5.85593220339,0.683792437019,5.85593220339,0.440748749293,236,-0.0440614858982,1.9813777519
24,0.0613064728252,-3.07380371191e-17,2,1.79620083748,0.00991611522375,0.0,10,5.66666666667,0.707687388279,5.66666666667,0.392147582404,243,-0.0613064728252,2.0292928615
25,0.0498361610206,2.78664870067e-17,0,1.80672757474,0.00983656485013,0.0,11,6.02100840336,0.698701142427,6.02100840336,0.468020060224,238,-0.0498361610206,2.01113882741
26,0.0429930684635,-1.2101707832e-16,2,1.75312266702,0.00642446627898,0.0,11,5.86075949367,0.715623767571,5.86075949367,0.485531178877,237,-0.0429930684635,2.04546217738
27,0.0448886351948,-1.55436764865e-17,0,1.93996604605,0.00642870754043,0.0,12,5.99585062241,0.706338699323,5.99585062241,0.474620662728,241,-0.0448886351948,2.0265578214
28,0.0460789168109,1.41704627931e-16,0,1.80504633384,0.00647008268412,0.0,10,5.93991416309,0.701601089084,5.93991416309,0.465846861818,233,-0.0460789168109,2.01697948744
29,0.053937382161,-1.34631128733e-17,2,1.72255284584,0.00984219889645,0.0,11,5.84388185654,0.695466869136,5.84388185654,0.492855509664,237,-0.053937382161,2.00464476227
30,0.0525861088114,-1.02724671486e-16,2,1.7399206619,0.00980716396435,0.0,11,5.95850622407,0.703565855023,5.95850622407,0.512942120658,241,-0.0525861088114,2.02094627567
31,0.0464946044948,-7.2490217463e-18,0,1.82371109697,0.00642714764497,0.0,12,5.97907949791,0.704348813452,5.97907949791,0.483110276525,239,-0.0464946044948,2.02252921219
32,0.0582183368317,-2.3986129139e-17,0,1.85396987394,0.00654485351605,0.0,11,5.93697478992,0.709988725741,5.93697478992,0.478897623956,238,-0.0582183368317,2.03396832703
33,0.0452590121306,5.77089283841e-18,0,1.82633966161,0.00643274688882,0.0,11,6.14705882353,0.701806392324,6.14705882353,0.4974110979,238,-0.0452590121306,2.01739362237
34,0.0599592802019,-4.31907211575e-17,0,1.70934535248,0.00968560869708,0.0,11,5.89830508475,0.684966906437,5.89830508475,0.489805582079,236,-0.0599592802019,1.98370618654
35,0.0470537932265,-2.36382563707e-16,2,1.76988209745,0.00648579011783,0.0,11,5.92916666667,0.698806644009,5.92916666667,0.491901882607,240,-0.0470537932265,2.01135101693
36,0.0540948988379,-7.6327832943e-18,0,1.66170860729,0.0099671148121,0.0,11,5.86440677966,0.701638749148,5.86440677966,0.539821942341,236,-0.0540948988379,2.01705544845
37,0.0521366265792,7.16077210019e-18,0,1.89533060116,0.00983113539336,0.0,12,5.98739495798,0.685141447496,5.98739495798,0.471806340732,238,-0.0521366265792,1.98405245494
38,0.0555768017519,-6.35998793412e-17,2,1.83221216813,0.00983732044913,0.0,11,5.79668049793,0.678135293246,5.79668049793,0.430581348693,241,-0.0555768017519,1.97020045868
39,0.0439922653779,6.1509735829e-18,0,1.7864026867,0.00644700642086,0.0,11,5.91101694915,0.689067057427,5.91101694915,0.489448128345,236,-0.0439922653779,1.99185637852
40,0.0532613989757,5.82867087928e-17,2,1.77113694062,0.00977512466623,0.0,11,5.8776371308,0.699545307451,5.8776371308,0.51721429795,237,-0.0532613989757,2.01283727725
41,0.0528859826274,-4.40437342438e-17,0,1.96831575391,0.00980557991785,0.0,12,5.8870292887,0.669401468216,5.8870292887,0.45870041744,239,-0.0528859826274,1.95306799746
42,0.0550960632053,-3.59474453801e-18,2,1.80168058381,0.00998544210303,0.0,11,5.94605809129,0.683865842727,5.94605809129,0.4795603875,241,-0.0550960632053,1.98152320168
43,0.0531723738366,-3.11205159504e-17,2,1.82687783907,0.00992042681952,0.0,11,6.00416666667,0.687688345525,6.00416666667,0.512519800603,240,-0.0531723738366,1.98911207466
44,0.0583129655179,-5.94277944121e-17,2,1.79718019368,0.0098528318355,0.0,11,5.88235294118,0.689509734037,5.88235294118,0.504925210036,238,-0.0583129655179,1.99273832194
45,0.0516394752852,-3.76485150798e-17,2,1.74156253541,0.00985726936132,0.0,10,5.98755186722,0.708053783182,5.98755186722,0.539836055736,241,-0.0516394752852,2.03003652029
46,0.0547362499482,1.24054390913e-16,0,1.79320231678,0.0098547052611,0.0,11,5.77777777778,0.69315546972,5.77777777778,0.479659964851,234,-0.0547362499482,2.00001657839
47,0.0598563171233,-5.29363197776e-17,0,1.84034093089,0.00983083223226,0.0,11,5.78571428571,0.688475594726,5.78571428571,0.422091375356,238,-0.0598563171233,1.9906786181
48,0.0583753985284,-6.41099102521e-17,0,1.86796174944,0.0097127778129,0.0,11,6.08050847458,0.695783794395,6.08050847458,0.476263213786,236,-0.0583753985284,2.00528018552
49,0.0532832418598,-3.29662334163e-17,0,1.71674600769,0.0095662227513,0.0,11,6.07327586207,0.70496209481,6.07327586207,0.507290762717,232,-0.0532832418598,2.02376997208
50,0.0579465872233,-5.49845851437e-17,2,1.78710232544,0.00974088091261,0.0,10,5.83404255319,0.71817565429,5.83404255319,0.469403136274,235,-0.0579465872233,2.05068863097
51,0.0591657690862,-4.44982986499e-17,2,1.75829383842,0.00967671564012,0.0,10,5.84166666667,0.699045836621,5.84166666667,0.472168376289,240,-0.0591657690862,2.01183217478
52,0.053780009808,-6.10165039764e-18,2,1.79674507808,0.00975455592681,0.0,12,5.82627118644,0.692390912245,5.82627118644,0.486346005048,236,-0.053780009808,1.99848803517
53,0.0457798129271,-2.9321416876e-17,0,1.91076795702,0.00648955148547,0.0,12,5.77118644068,0.690970932874,5.77118644068,0.429199561736,236,-0.0457798129271,1.99565223725
54,0.0766148897789,-3.64949809118e-17,-1,1.96529543095,0.00659173250178,0.0,13,5.84453781513,0.682391631653,5.84453781513,0.430194192391,238,-0.0766148897789,1.97860417039
55,0.0608973091884,7.14249953858e-17,2,1.76279422986,0.00996669351607,0.0,10,5.9356223176,0.690542171639,5.9356223176,0.490493114164,233,-0.0608973091884,1.99479676234
56,0.0581409736223,6.73786700759e-18,2,1.67025473652,0.0099562894238,0.0,10,5.80658436214,0.695914193921,5.80658436214,0.505456344228,243,-0.0581409736223,2.00554169015
57,0.0510080198227,-2.80736514697e-17,2,1.72431930759,0.00644554826169,0.0,10,5.66666666667,0.687918492278,5.66666666667,0.492120363454,237,-0.0510080198227,1.98956991503
58,0.0589535845508,1.27516252516e-17,0,1.81488239252,0.00999110931032,0.0,11,5.93617021277,0.674631746958,5.93617021277,0.482820016208,235,-0.0589535845508,1.96330984801
59,0.0564039067835,2.75060249857e-17,-1,1.90124810374,0.00643111972699,0.0,13,5.87931034483,0.703829678465,5.87931034483,0.461976564788,232,-0.0564039067835,2.02147951901
60,0.0636298607514,-1.8079827144e-17,2,1.81132063986,0.00980665123942,0.0,11,5.96581196581,0.67720053835,5.96581196581,0.465023526643,234,-0.0636298607514,1.96835966463
61,0.052736390083,6.82275453554e-18,-1,1.86311071332,0.00977120002268,0.0,11,6.03404255319,0.69923919155,6.03404255319,0.512036390785,235,-0.052736390083,2.01222121006
62,0.0593521820486,8.57432928291e-18,0,1.85483870455,0.00985728947476,0.0,11,6.1452991453,0.711559853203,6.1452991453,0.461635990191,234,-0.0593521820486,2.03716646221
63,0.0584705061223,-1.14067802031e-17,0,1.86842671065,0.00991508447713,0.0,12,5.78512396694,0.702532396463,5.78512396694,0.436677280932,242,-0.0584705061223,2.01885879029
64,0.0482398510381,7.86015752347e-17,2,1.71874665391,0.00643386101337,0.0,11,6.18220338983,0.712176785741,6.18220338983,0.534051959397,236,-0.0482398510381,2.03842364424
65,0.0528830547182,2.66120874817e-18,1,1.84084251858,0.00987478663474,0.0,11,5.81589958159,0.709242608816,5.81589958159,0.471176387848,239,-0.0528830547182,2.03245131484
66,0.05842453213,-1.49171543493e-18,0,1.55634900399,0.00996673067487,0.0,10,5.83333333333,0.717037896182,5.83333333333,0.583143495853,240,-0.05842453213,2.04835677015
67,0.055145615658,1.19713651995e-16,0,1.91891207287,0.00974408574004,0.0,12,6.08620689655,0.703610807229,6.08620689655,0.501345964186,232,-0.055145615658,2.0210371237
68,0.0447303466389,4.04523487884e-17,0,1.8202987402,0.00640935804492,0.0,10,6.00847457627,0.699488362883,6.00847457627,0.502268626203,236,-0.0447303466389,2.01272266037
69,0.0589345118488,6.11676321759e-17,0,1.79869611998,0.00998232617171,0.0,13,5.9029535865,0.693244725036,5.9029535865,0.485547796296,237,-0.0589345118488,2.00019509847
70,0.05175510007,1.24036413898e-17,1,2.07273088016,0.00647527152257,0.0,13,5.97071129707,0.685269893529,5.97071129707,0.437401643205,239,-0.05175510007,1.98430731498
71,0.043955787612,-1.80605142728e-17,2,1.85647738726,0.00646582300847,0.0,12,5.86610878661,0.666806304065,5.86610878661,0.47234747893,239,-0.043955787612,1.94800603656
72,0.0592065294485,2.5922725494e-17,0,1.8863674553,0.0096554108009,0.0,10,5.97899159664,0.700014605633,5.97899159664,0.497757296746,238,-0.0592065294485,2.01378211982
73,0.0494310514197,-2.83106871279e-18,2,1.65089931183,0.00645932654819,0.0,10,6.04680851064,0.675385968214,6.04680851064,0.537657966698,235,-0.0494310514197,1.96479117658
74,0.0610650414881,-7.21437576898e-17,0,1.94175160758,0.00993604159334,0.0,11,6.02083333333,0.66176722844,6.02083333333,0.466887484036,240,-0.0610650414881,1.93821457749
75,0.0490633836604,6.67872872892e-17,0,1.93375933917,0.00647396811487,0.0,12,6.00840336134,0.667255278516,6.00840336134,0.459729862991,238,-0.0490633836604,1.94888083787
76,0.0566677060675,-2.23486453009e-17,-1,1.80392608096,0.00969679739303,0.0,11,5.99583333333,0.684045500189,5.99583333333,0.501313418965,240,-0.0566677060675,1.98187922908
77,0.0543922664891,-5.77715353558e-17,0,1.81766027873,0.00998485398623,0.0,11,5.93333333333,0.680237510048,5.93333333333,0.507890347063,240,-0.0543922664891,1.9743466037
78,0.058115426343,-8.74872375959e-17,2,1.74140276262,0.0099673964028,0.0,10,5.96638655462,0.668212062124,5.96638655462,0.529843297264,238,-0.058115426343,1.95074638743
79,0.0566245394027,4.60329616551e-17,0,1.98217052299,0.00966721850144,0.0,12,5.94092827004,0.668595516143,5.94092827004,0.459365991951,237,-0.0566245394027,1.9514945524
80,0.058187054374,4.15919165709e-17,2,1.86157334772,0.00965638799219,0.0,12,5.97457627119,0.664533861235,5.97457627119,0.460180205406,236,-0.058187054374,1.94358433015
81,0.0573592616109,-1.66838307744e-17,0,1.87800481496,0.00970953445548,0.0,11,6.00829875519,0.670556196615,6.00829875519,0.462973324149,241,-0.0573592616109,1.95532456315
82,0.0524169344413,1.36177742966e-16,2,1.82709679071,0.0099500858551,0.0,10,5.94092827004,0.645550561409,5.94092827004,0.4657920138,237,-0.0524169344413,1.9070366811
83,0.0544512289467,-6.81871440879e-17,2,1.81748574626,0.00989592894323,0.0,11,5.98717948718,0.651858067921,5.98717948718,0.47557600413,234,-0.0544512289467,1.91910334265
84,0.0588036853738,2.11747846881e-17,0,1.91316726704,0.00983624375305,0.0,10,5.85169491525,0.668592440714,5.85169491525,0.44253401554,236,-0.0588036853738,1.95148855073
85,0.0595972217649,-8.53165398165e-17,2,1.88177662313,0.00997792972135,0.0,12,5.93388429752,0.65226785388,5.93388429752,0.458370627775,242,-0.0595972217649,1.91988992541
86,0.0525416374434,-8.05271436106e-17,2,1.83348010776,0.00996228126847,0.0,11,5.97083333333,0.653340012212,5.97083333333,0.473347962932,240,-0.0525416374434,1.92194945526
87,0.0588861760196,-2.03416516337e-17,2,1.88146861719,0.00993164805388,0.0,11,6.01265822785,0.66070754681,6.01265822785,0.475311832966,237,-0.0588861760196,1.93616177496
88,0.0605574117553,-1.31622953853e-17,2,1.67196323955,0.00993451894787,0.0,10,5.96610169492,0.633052272447,5.96610169492,0.507812151307,236,-0.0605574117553,1.88335031346
89,0.0511370321669,-2.07544184564e-18,2,1.9122771499,0.0065830993999,0.0,12,5.91596638655,0.667082891187,5.91596638655,0.460268120513,238,-0.0511370321669,1.94854490446
90,0.0521069625164,9.56826009116e-17,0,1.90020818007,0.00986320501302,0.0,11,5.87029288703,0.636198849255,5.87029288703,0.440383856762,239,-0.0521069625164,1.88928575314
91,0.0584163987194,2.45178863364e-17,1,1.85931372417,0.00984646977242,0.0,11,5.90336134454,0.653921417694,5.90336134454,0.46421099435,238,-0.0584163987194,1.92306721212
92,0.0529364684529,6.24171757798e-18,0,1.82782237311,0.00989485077361,0.0,11,6.15450643777,0.635795038189,6.15450643777,0.515359400248,233,-0.0529364684529,1.88852299266
93,0.0575760379992,-1.67713065657e-16,0,1.77559440601,0.00977097660826,0.0,11,5.81856540084,0.655327841867,5.81856540084,0.478390989553,237,-0.0575760379992,1.92577376316
94,0.047124536442,2.8683531487e-17,2,1.83098089865,0.00646564842818,0.0,11,5.95299145299,0.64897026042,5.95299145299,0.478825301492,234,-0.047124536442,1.91356933604
95,0.0601547068025,7.09147691122e-17,2,1.81235109444,0.00980943990151,0.0,12,6.0593220339,0.65607573302,6.0593220339,0.498985123619,236,-0.0601547068025,1.92721457104
96,0.0571145425262,2.60624855031e-17,2,1.87291970204,0.0099990178074,0.0,11,5.97457627119,0.667322960672,5.97457627119,0.494533533015,236,-0.0571145425262,1.94901274679
97,0.0587491631792,-2.0986260665e-17,2,1.74542556893,0.00997026411569,0.0,11,6.0875,0.656199035018,6.0875,0.483334422218,240,-0.0587491631792,1.9274522151
98,0.0518221070623,5.32258867719e-17,0,1.81381597678,0.00993662144988,0.0,12,5.94560669456,0.652013057794,5.94560669456,0.490452695944,239,-0.0518221070623,1.91940080729
99,0.0587423791934,-2.49177237447e-18,0,1.74632008377,0.00992079664506,0.0,10,5.83196721311,0.669235716373,5.83196721311,0.504119995272,244,-0.0587423791934,1.95274429967
100,0.0538698442805,5.88351722631e-17,-1,1.83682659108,0.00995553845454,0.0,11,5.99579831933,0.675747846994,5.99579831933,0.498099988053,238,-0.0538698442805,1.96550232148
101,0.0618237733391,1.03242173475e-16,2,1.77963259678,0.00986106167379,0.0,11,5.82786885246,0.657861247729,5.82786885246,0.481875029153,244,-0.0618237733391,1.93065871487
102,0.0579072371545,5.69259781742e-17,0,1.91624279298,0.00992309151468,0.0,10,6.01680672269,0.639607457674,6.01680672269,0.503479014294,238,-0.0579072371545,1.89573657638
103,0.0493502220713,-5.64515494086e-17,2,1.67621257044,0.0064309318431,0.0,10,5.88235294118,0.660025319535,5.88235294118,0.488720692059,238,-0.0493502220713,1.93484132306
104,0.0525785673903,8.20082528155e-17,2,1.64032942459,0.0098746755551,0.0,10,5.71193415638,0.653169387984,5.71193415638,0.552645395742,243,-0.0525785673903,1.9216215521
105,0.0582545200582,-1.50619703004e-18,2,1.79688388112,0.00989298898398,0.0,12,5.84388185654,0.646672930426,5.84388185654,0.476095973791,237,-0.0582545200582,1.90917828159
106,0.0601982556159,9.15705069048e-19,2,1.83979614916,0.00970644951994,0.0,11,6.13580246914,0.650261812893,6.13580246914,0.518549754183,243,-0.0601982556159,1.91604240796
107,0.0615113481282,-1.33060644797e-16,2,1.79629235024,0.0099452152871,0.0,10,5.79253112033,0.654781492925,5.79253112033,0.474535236427,241,-0.0615113481282,1.92472190607
108,0.0596571342826,2.1423899802e-17,2,1.8266940111,0.00989689870432,0.0,11,5.92148760331,0.646557686013,5.92148760331,0.496902356459,242,-0.0596571342826,1.90895827214
109,0.0484078213348,-8.96670642237e-17,2,1.80316767543,0.00657280484418,0.0,11,5.69037656904,0.659569551066,5.69037656904,0.479789115263,239,-0.0484078213348,1.93395968432
110,0.0569918918724,1.81550695504e-16,0,2.03618401725,0.00959054164049,0.0,13,5.84710743802,0.639662617542,5.84710743802,0.447487720208,242,-0.0569918918724,1.89584114785
111,0.0410446497335,-3.46493710352e-17,0,1.8766334539,0.0064154916796,0.0,10,5.8683127572,0.647450320378,5.8683127572,0.460393921168,243,-0.0410446497335,1.91066303465
112,0.0480936096663,-2.13344579227e-17,0,1.78087349822,0.00643741022002,0.0,12,5.9125,0.642976516076,5.9125,0.498511151972,240,-0.0480936096663,1.90213419455
113,0.0484028998755,5.8765109959e-17,2,1.76444980878,0.00643228560916,0.0,11,6.0253164557,0.64922749244,6.0253164557,0.515325878911,237,-0.0484028998755,1.91406163066
114,0.0554307488334,3.71459350305e-17,2,1.8328652347,0.0066505660455,0.0,12,6.02092050209,0.649236724333,6.02092050209,0.485573143008,239,-0.0554307488334,1.91407930116
115,0.0584512754867,1.77973812402e-16,2,1.77729362313,0.00964058351294,0.0,10,6.08050847458,0.641214051678,6.08050847458,0.525956240782,236,-0.0584512754867,1.8987847033
116,0.0470087619898,-2.70136703968e-17,0,1.90700446375,0.00665505848618,0.0,11,5.85774058577,0.681892308596,5.85774058577,0.484279738243,239,-0.0470087619898,1.97761645432
117,0.0475416433785,4.17580142121e-17,0,1.76815974643,0.00642143796466,0.0,11,6.08333333333,0.661907362933,6.08333333333,0.483389999219,240,-0.0475416433785,1.93848620724
118,0.0520105249931,-6.97696264852e-18,-1,1.90643920047,0.00969236764895,0.0,11,5.85477178423,0.66219976493,5.85477178423,0.440412876459,241,-0.0520105249931,1.93905310736
119,0.0492430763782,1.98283782896e-17,0,1.73973178009,0.00643154344804,0.0,11,5.8,0.669801161105,5.8,0.495247937555,240,-0.0492430763782,1.95384878088
120,0.0492366374018,1.70334067246e-17,0,1.81792292191,0.00646458932523,0.0,10,5.9125,0.652770234024,5.9125,0.485681816096,240,-0.0492366374018,1.9208546823
121,0.0544670152341,3.42606806354e-17,0,1.91776498902,0.00647367440304,0.0,11,5.84297520661,0.655953732096,5.84297520661,0.459742313274,242,-0.0544670152341,1.92697946342
122,0.0442498692821,3.62691312284e-18,0,1.91284151054,0.00645882213177,0.0,10,5.88524590164,0.650204203709,5.88524590164,0.479887719274,244,-0.0442498692821,1.9159320295
123,0.0575147680245,2.51705994097e-17,0,1.91071094434,0.00651977664917,0.0,13,5.97131147541,0.648057015899,5.97131147541,0.418482447069,244,-0.0575147680245,1.91182257706
124,0.0611829645059,-3.67483821151e-17,0,1.96342725846,0.0099112184984,0.0,11,5.87804878049,0.665019067723,5.87804878049,0.424380293702,246,-0.0611829645059,1.9445275987
0,0.0596970412753,8.57320424455e-18,2,1.82726903709,0.0099329369851,0.0,11,6.0,0.660694150219,6.0,0.472564681109,239,-0.0596970412753,1.93613583717
1,0.0547862982154,6.71684929898e-17,2,1.86394359203,0.00983823815171,0.0,11,5.91428571429,0.65625656378,5.91428571429,0.527254598529,245,-0.0547862982154,1.92756310223
2,0.0556434790231,-7.95982841845e-18,2,1.769436935,0.00998757564705,0.0,10,5.97881355932,0.645882729812,5.97881355932,0.513929338077,236,-0.0556434790231,1.90767024365
3,0.0555617329667,5.04143189825e-17,2,1.72089156004,0.0099758119936,0.0,11,5.92887029289,0.638123916389,5.92887029289,0.50443352604,239,-0.0555617329667,1.89292625803
4,0.0515634123695,-9.6468817121e-17,2,1.84868880705,0.0067114218441,0.0,11,6.00843881857,0.624901781213,6.00843881857,0.486635238396,237,-0.0515634123695,1.86806246959
5,0.0489653416739,-3.96805529921e-17,2,1.65692286074,0.00652664100855,0.0,11,6.03797468354,0.638602525864,6.03797468354,0.509304501111,237,-0.0489653416739,1.89383244731
6,0.0539117765145,-2.72018484213e-17,2,1.64314654111,0.0066137406114,0.0,13,5.99166666667,0.652432953352,5.99166666667,0.535517764414,240,-0.0539117765145,1.92020692439
7,0.0482157772741,8.08492834005e-17,0,1.84457452869,0.00640453175153,0.0,11,6.09128630705,0.649103349469,6.09128630705,0.511323038292,241,-0.0482157772741,1.91382402811
8,0.0452178610477,-8.50053466321e-17,2,1.68950508657,0.00646319696983,0.0,11,5.85477178423,0.644662998713,5.85477178423,0.501869524469,241,-0.0452178610477,1.90534481741
9,0.0495336438745,4.78778484291e-17,2,1.62907333362,0.00979038655235,0.0,10,6.04149377593,0.641851760029,6.04149377593,0.562545551094,241,-0.0495336438745,1.89999596033
10,0.0469098204639,-2.32565421617e-17,0,1.78126340151,0.00641942086947,0.0,12,6.07916666667,0.63225838738,6.07916666667,0.510568257731,240,-0.0469098204639,1.88185574311
11,0.0518450868495,-3.84786918181e-17,2,1.74106658148,0.00964931596892,0.0,12,6.05084745763,0.653659402963,6.05084745763,0.527156636858,236,-0.0518450868495,1.92256340618
12,0.053663064637,1.42184023449e-16,3,1.62865269008,0.00643391452454,0.0,11,6.1129707113,0.652497677266,6.1129707113,0.561731143574,239,-0.053663064637,1.92033121172
13,0.0425316931118,-2.63034901948e-17,2,1.58179745423,0.006478569841,0.0,11,5.78991596639,0.617527593655,5.78991596639,0.539861396338,238,-0.0425316931118,1.8543376933
14,0.0683875955726,-5.63957910915e-18,2,1.70617750151,0.00995978968913,0.0,11,6.075,0.654251412727,6.075,0.529128876411,240,-0.0683875955726,1.92370191946
15,0.0463518168618,6.96175795771e-17,2,1.77535973607,0.00642499580863,0.0,10,5.88429752066,0.656895854341,5.88429752066,0.481697206748,242,-0.0463518168618,1.9287957691
16,0.0516730669995,3.76065582438e-18,2,1.82812494549,0.00998958286416,0.0,11,5.97142857143,0.667625454967,5.97142857143,0.513294619433,245,-0.0516730669995,1.9496024012
17,0.0456603125041,9.67773040936e-17,0,1.85821810442,0.00650664444923,0.0,11,5.90082644628,0.664972858173,5.90082644628,0.462982650935,242,-0.0456603125041,1.94443774503
18,0.0440380963865,5.14709577718e-17,2,1.78579961233,0.00643010074091,0.0,10,6.0658436214,0.652372159055,6.0658436214,0.485978192012,243,-0.0440380963865,1.92009019031
19,0.0560477214447,-6.61256149964e-17,-1,1.76277814558,0.00951500387402,0.0,10,5.88842975207,0.65802961683,5.88842975207,0.514617369222,242,-0.0560477214447,1.93098380551
20,0.0590659610483,7.15652363542e-17,2,1.61886345187,0.00998008571909,0.0,11,5.96638655462,0.658863036504,5.96638655462,0.540908982116,238,-0.0590659610483,1.93259379621
21,0.0453844868415,9.39461991968e-18,2,1.67999986549,0.00647160506937,0.0,10,5.96638655462,0.651296922631,5.96638655462,0.536239043738,238,-0.0453844868415,1.91802674894
22,0.0464567927266,3.91729588121e-17,0,1.92418585456,0.00642353980815,0.0,11,5.97907949791,0.651094134574,5.97907949791,0.457573498378,239,-0.0464567927266,1.91763783546
23,0.0611736847152,-5.12921377437e-17,2,1.82280037165,0.00999902824989,0.0,11,5.88381742739,0.67093868575,5.88381742739,0.466655516591,241,-0.0611736847152,1.9560725966
24,0.0479953027558,2.62466690111e-17,2,1.76633428313,0.00642972821528,0.0,11,6.08474576271,0.675955702462,6.08474576271,0.493584754872,236,-0.0479953027558,1.96591090435
25,0.0558871752958,1.08943919589e-16,2,1.69013834852,0.00998775865075,0.0,11,6.11715481172,0.656588936648,6.11715481172,0.560874462527,239,-0.0558871752958,1.92820387839
26,0.0516651794086,-1.9912422956e-16,2,1.76857573172,0.00992500362775,0.0,11,6.06611570248,0.662164702337,6.06611570248,0.530659183817,242,-0.0516651794086,1.93898512032
27,0.0475140977071,1.51035205633e-16,0,1.87900675406,0.00937672104125,0.0,10,6.0970464135,0.633946808981,6.0970464135,0.466879120915,237,-0.0475140977071,1.88503579287
28,0.0565719900221,-2.20600084877e-17,2,1.79678479901,0.00975849103359,0.0,10,5.91139240506,0.645243224347,5.91139240506,0.462318818698,237,-0.0565719900221,1.9064506681
29,0.118155785407,-2.44404418964e-17,2,1.83925450736,0.00996096464284,0.0,11,5.74285714286,0.632872457705,5.74285714286,0.474261506472,245,-0.118155785407,1.88301168976
30,0.0521119699688,-7.09878263127e-17,0,1.91097535928,0.00965141769476,0.0,12,5.90376569038,0.631737273811,5.90376569038,0.45333855586,239,-0.0521119699688,1.88087533802
31,0.0647743529679,-7.89753410909e-17,2,1.82112700343,0.00968667321037,0.0,11,5.92468619247,0.647301994491,5.92468619247,0.509611952369,239,-0.0647743529679,1.91037965487
32,0.059106884705,2.89863908771e-17,2,1.68284092198,0.00659272414275,0.0,11,5.94092827004,0.636583925752,5.94092827004,0.534382515286,237,-0.059106884705,1.89001341277
33,0.0438689823842,1.49138573595e-17,2,1.79443495156,0.00648870541082,0.0,12,5.91139240506,0.629816323769,5.91139240506,0.534564212407,237,-0.0438689823842,1.8772657385
34,0.0582958494824,-3.49883439499e-18,2,1.82820465488,0.00983720859187,0.0,13,6.07883817427,0.644349807406,6.07883817427,0.516689184672,241,-0.0582958494824,1.90474817341
35,0.0580677127638,-5.94297483374e-17,2,1.63115532841,0.00992160488109,0.0,10,5.81589958159,0.631636281634,5.81589958159,0.465399097033,239,-0.0580677127638,1.88068539392
36,0.0493343022653,1.27231558622e-16,2,1.88472399736,0.00980045265191,0.0,11,5.86991869919,0.632548537638,5.86991869919,0.510290996843,246,-0.0493343022653,1.88240184326
37,0.0474860860351,-2.41172042802e-18,0,1.92708333135,0.00648629341465,0.0,11,6.02521008403,0.642940469281,6.02521008403,0.477946342506,238,-0.0474860860351,1.90206562994
38,0.0481317789401,4.84579370583e-17,-1,1.9061342792,0.00652292025366,0.0,11,5.86475409836,0.630713131547,5.86475409836,0.442482988598,244,-0.0481317789401,1.87895004015
39,0.0500621429053,1.09218190047e-17,2,1.84805012275,0.00642373030775,0.0,12,5.77272727273,0.627347356453,5.77272727273,0.455464845493,242,-0.0500621429053,1.87263654776
40,0.0453264530454,3.14041633805e-17,2,1.83774911933,0.0064649465215,0.0,11,6.05857740586,0.641662472708,6.05857740586,0.493798010175,239,-0.0453264530454,1.89963634922
