MeanKLBefore,dLoss,ExplainedVariance,Iteration,AverageReturn,NumTrajs,MaxReturn,MeanKL,LossAfter,StdReturn,Perplexity,MinReturn,AverageDiscountedReturn,LossBefore,Entropy
0.0,0.0414958434432,0.571937457494,149,5.62545454545,275,9,0.00995509664428,-0.0414958434432,1.51887735836,1.70242451094,0,5.62545454545,-1.23481164335e-17,0.532053417933
0.0,0.0363791902518,0.589051207128,150,5.52029520295,271,9,0.00977093834159,-0.0363791902518,1.42673261844,1.71834373205,0,5.52029520295,2.91887021191e-17,0.541360880415
0.0,0.0337440922419,0.621462676033,151,5.71217712177,271,9,0.00642925680474,-0.0337440922419,1.47744395751,1.68100236629,0,5.71217712177,6.23462730429e-17,0.519390262094
-2.22049660382e-20,0.0342681930943,0.549671119647,152,5.45955882353,272,9,0.00641338653982,-0.0342681930943,1.58758411896,1.70008518265,0,5.45955882353,-6.32613992217e-17,0.53067835725
0.0,0.0404896476098,0.568798848078,153,5.65567765568,273,9,0.00988893919488,-0.0404896476098,1.56850141918,1.67270176469,0,5.65567765568,4.06378810188e-17,0.514440142328
0.0,0.0460816252795,0.572380232137,154,5.58364312268,269,9,0.00996684290304,-0.0460816252795,1.56324896368,1.65886019523,0,5.58364312268,4.41178512782e-17,0.506130737152
-2.87856308794e-21,0.041340072873,0.587472473249,155,5.59107806691,269,9,0.00973381819658,-0.041340072873,1.51205636507,1.67232567716,0,5.59107806691,-1.32373810369e-17,0.514215278684
0.0,0.0485049579428,0.558871031957,156,5.47970479705,271,9,0.00987903084767,-0.0485049579428,1.55541949395,1.68883142505,2,5.47970479705,-2.05435513588e-17,0.524036825294
-1.40491594661e-22,0.0391981794159,0.566704458366,157,5.4652014652,273,9,0.00990938287923,-0.0391981794159,1.55946761593,1.66103993993,0,5.4652014652,1.10274211081e-17,0.507443876058
1.84318814304e-20,0.038273436964,0.572705967849,158,5.55350553506,271,9,0.00970866971766,-0.038273436964,1.55937134857,1.70389380816,0,5.55350553506,-9.59998478806e-18,0.532916107311
0.0,0.0402275225266,0.563910114231,159,5.62592592593,270,9,0.00960221793575,-0.0402275225266,1.56491452674,1.64704271979,0,5.62592592593,3.94333950671e-18,0.498981388799
0.0,0.034618830221,0.557589063917,160,5.66051660517,271,9,0.00643595459207,-0.034618830221,1.58494709618,1.67034837116,0,5.66051660517,2.67870360877e-17,0.513032210161
-9.3788853131e-22,0.0395526252591,0.5996900453,161,5.7723880597,268,9,0.00972834406527,-0.0395526252591,1.49516094032,1.66538620707,2,5.7723880597,6.70338995432e-17,0.510057052734
0.0,0.0398280624217,0.572873720093,162,5.54744525547,274,9,0.00993738382346,-0.0398280624217,1.55188043655,1.66580248666,2,5.54744525547,-4.00690339305e-17,0.510306981287
0.0,0.035356967059,0.608391280904,163,5.74538745387,271,9,0.00988212416273,-0.035356967059,1.43934145243,1.65848941079,2,5.74538745387,4.1983689984e-17,0.505907194573
9.64077961364e-22,0.0322039136675,0.580356530701,164,5.63468634686,271,9,0.00647426986161,-0.0322039136675,1.49394095866,1.65193075383,0,5.63468634686,4.33226979224e-17,0.501944757653
1.07411575401e-22,0.0359476742678,0.622409509205,165,5.55072463768,276,9,0.00640467569157,-0.0359476742678,1.40687990571,1.64677369838,2,5.55072463768,3.18631514429e-18,0.498818039435
0.0,0.0336730583867,0.607837549477,166,5.47810218978,274,9,0.00650135844103,-0.0336730583867,1.40692838951,1.65634170669,2,5.47810218978,3.83753413107e-17,0.504611379299
9.03370893133e-21,0.0444184805553,0.629573829488,167,5.72693726937,271,9,0.00976561959808,-0.0444184805553,1.43209566711,1.67801956759,2,5.72693726937,1.88041771345e-17,0.517614269234
0.0,0.0358196670148,0.583621055404,168,5.57037037037,270,9,0.00647617906046,-0.0358196670148,1.51799448953,1.66958645296,2,5.57037037037,2.33146835171e-18,0.512575962806
0.0,0.0339372367321,0.551309540301,169,5.63235294118,272,9,0.00641642413558,-0.0339372367321,1.59645205677,1.6579253222,0,5.63235294118,8.52354040384e-17,0.505567014803
0.0,0.0412582215993,0.555356142762,170,5.54612546125,271,9,0.00988397676345,-0.0412582215993,1.50420496922,1.66273250494,0,5.54612546125,-6.85807254136e-17,0.508462336363
0.0,0.0408957462937,0.577581177918,171,5.60147601476,271,9,0.00974086548433,-0.0408957462937,1.54030644576,1.6608603359,0,5.60147601476,-1.33226762955e-18,0.50733574275
-5.449694231e-20,0.0447331775149,0.603479699675,172,5.52398523985,271,9,0.00988883995929,-0.0447331775149,1.41368391058,1.65839584275,2,5.52398523985,-8.54763671317e-18,0.505850775354
0.0,0.0422718884097,0.620488909183,173,5.64312267658,269,9,0.00989644313315,-0.0422718884097,1.42434981835,1.63775303711,2,5.64312267658,-1.29188579783e-16,0.493325203067
0.0,0.0421745686734,0.550755450286,174,5.45421245421,273,9,0.00995030840505,-0.0421745686734,1.56621572773,1.65109691495,0,5.45421245421,-3.64617109312e-17,0.50143986397
0.0,0.0439350372364,0.572140802895,175,5.5962962963,270,9,0.0097109064043,-0.0439350372364,1.53357038783,1.66053045367,0,5.5962962963,-1.72328573877e-17,0.507137101724
-4.9279579799e-20,0.0385605630011,0.5675681292,176,5.71851851852,270,9,0.00991182531075,-0.0385605630011,1.56182159484,1.64001343193,0,5.71851851852,4.87226144306e-17,0.494704432006
0.0,0.0395170094371,0.605197045398,177,5.79335793358,271,9,0.00962743868288,-0.0395170094371,1.54445567655,1.65205975953,0,5.79335793358,7.19307217549e-18,0.502022848494
0.0,0.0398500803379,0.575130056981,178,5.53333333333,270,9,0.00976478659636,-0.0398500803379,1.51681928414,1.65119341097,0,5.53333333333,1.21698587652e-17,0.501498305846
0.0,0.0400332690074,0.575831731405,179,5.71851851852,270,9,0.00980025912943,-0.0400332690074,1.61544330277,1.6629034754,2,5.71851851852,-1.13043910864e-16,0.508565156076
0.0,0.0314399578629,0.592147171247,180,5.77323420074,269,9,0.00640513234925,-0.0314399578629,1.5171476934,1.62177798923,0,5.77323420074,4.94725130235e-17,0.483523071621
-9.28265287036e-21,0.042279561169,0.656443109435,181,5.77407407407,270,9,0.0098974186217,-0.042279561169,1.35156770225,1.60404033952,2,5.77407407407,-5.93420169639e-17,0.472525658455
0.0,0.0339518482843,0.57044927868,182,5.51282051282,273,9,0.00644127657647,-0.0339518482843,1.50238531735,1.62170322731,2,5.51282051282,9.25416746256e-18,0.483476971819
0.0,0.0433951347824,0.579577081654,183,5.57303370787,267,8,0.00981426554891,-0.0433951347824,1.50071873255,1.66411931301,0,5.57303370787,-7.29606835273e-18,0.50929604236
0.0,0.0365757256524,0.572905985738,184,5.47794117647,272,9,0.00977361034103,-0.0365757256524,1.49000055154,1.61147054343,2,5.47794117647,-7.26832664797e-18,0.477147143128
1.8873721745e-24,0.0434942264407,0.590357005696,185,5.59558823529,272,9,0.00993986558209,-0.0434942264407,1.49695119803,1.60750847622,0,5.59558823529,-1.6449799866e-17,0.474685450038
-3.55570560858e-22,0.0405016440323,0.609727409026,186,5.58270676692,266,9,0.00965763810934,-0.0405016440323,1.45442086132,1.63040192332,2,5.58270676692,2.37608220286e-17,0.488826563148
-4.22424197532e-24,0.0388212970615,0.630864273551,187,5.82592592593,270,9,0.00976173675975,-0.0388212970615,1.40741228069,1.61902559474,2,5.82592592593,4.14778215925e-20,0.481824483554
0.0,0.0394148406215,0.567969758581,188,5.68888888889,270,9,0.00986015270049,-0.0394148406215,1.53944033441,1.58965428045,1,5.68888888889,5.99775656981e-17,0.46351655891
0.0,0.0394370895629,0.620441593139,189,5.77985074627,268,9,0.00967063244795,-0.0394370895629,1.46350019253,1.56134698797,2,5.77985074627,1.88267246071e-17,0.445548902528
0.0,0.0444086049573,0.587514446723,190,5.5543071161,267,9,0.00983073115123,-0.0444086049573,1.47635869856,1.62567164368,2,5.5543071161,5.27647224597e-17,0.485921049574
0.0,0.0418956902053,0.58648167955,191,5.57462686567,268,9,0.00970586330368,-0.0418956902053,1.46540639604,1.60665338115,2,5.57462686567,-1.87487075855e-17,0.474153370366
2.42122434855e-23,0.0350816006115,0.576302627429,192,5.76404494382,267,9,0.00641186484309,-0.0350816006115,1.56043645035,1.61518049316,0,5.76404494382,6.63192459099e-18,0.479446710903
1.66003685103e-20,0.0382192234942,0.621064653721,193,5.77735849057,265,9,0.00981998263111,-0.0382192234942,1.43522288183,1.62957273979,0,5.77735849057,2.45607390716e-17,0.488317857629
2.04773299301e-21,0.0435484874615,0.575080950238,194,5.76029962547,267,9,0.00956707198851,-0.0435484874615,1.46961634275,1.60227621004,2,5.76029962547,1.01911218025e-17,0.471425249538
-3.95643617991e-20,0.0417015091648,0.589491117604,195,5.69402985075,268,9,0.0097459460353,-0.0417015091648,1.49490483868,1.60837482619,0,5.69402985075,-4.4269831713e-17,0.475224244456
0.0,0.0345609526577,0.603400935128,196,5.75464684015,269,9,0.00639395826467,-0.0345609526577,1.49821044607,1.59562116985,0,5.75464684015,-4.00067897901e-17,0.467263108601
0.0,0.0433617842905,0.620953564583,197,5.76951672862,269,9,0.00987205687936,-0.0433617842905,1.42952150621,1.59765861523,2,5.76951672862,2.13712741048e-17,0.468539191999
0.0,0.0443926365048,0.552267493143,198,5.64419475655,267,9,0.00985489716906,-0.0443926365048,1.58787364222,1.60453257778,0,5.64419475655,6.61692922677e-17,0.472832485372
0.0,0.0373835739301,0.59539233752,199,5.72862453532,269,9,0.00952845752788,-0.0373835739301,1.49247130586,1.59172155458,0,5.72862453532,-5.64660925015e-18,0.464816169224
1.11211024262e-21,0.0374292402056,0.636569319334,200,5.77153558052,267,9,0.00997557589431,-0.0374292402056,1.40233041784,1.57596242141,2,5.77153558052,2.10468819834e-17,0.454866146867
-8.4888131446e-21,0.0470622662912,0.620042459085,201,5.74626865672,268,9,0.00648709105093,-0.0470622662912,1.43093001364,1.58403621793,2,5.74626865672,3.53542445576e-17,0.459976157984
0.0,0.0334485662018,0.622392453171,202,5.68029739777,269,9,0.00656283449367,-0.0334485662018,1.40697357216,1.57158755753,0,5.68029739777,1.12821915844e-16,0.452086291596
0.0,0.0453045884795,0.572237217949,203,5.72324723247,271,9,0.00984628680253,-0.0453045884795,1.57030039484,1.55810492742,0,5.72324723247,-1.96524145471e-17,0.443470292692
0.0,0.0326761369011,0.642284737797,204,5.75925925926,270,9,0.00648800472337,-0.0326761369011,1.41074166448,1.55391645141,2,5.75925925926,2.99918068264e-17,0.440778486926
-5.05023930705e-21,0.0370520549539,0.665589757274,205,5.94444444444,270,9,0.00975464038558,-0.0370520549539,1.36377290749,1.55183341441,2,5.94444444444,-8.4741393249e-18,0.439437079927
-6.15794382601e-21,0.0451391735658,0.607924895646,206,5.83895131086,267,9,0.00994672293718,-0.0451391735658,1.44832966736,1.5712697032,2,5.83895131086,-3.04254471527e-17,0.451884020667
1.55022380723e-21,0.0349507578828,0.589980689936,207,5.76383763838,271,9,0.00642280118691,-0.0349507578828,1.53060488833,1.54532210141,0,5.76383763838,2.48561524835e-17,0.435232368497
0.0,0.0326127163691,0.621373053434,208,5.77985074627,268,9,0.00650163728004,-0.0326127163691,1.41422832979,1.55610174894,2,5.77985074627,-3.43864587677e-17,0.442183814971
-1.76608259877e-24,0.0372553393927,0.620462538236,209,5.8,270,9,0.00959893779245,-0.0372553393927,1.45957883322,1.57758755227,2,5.8,2.45702830195e-17,0.455896814537
0.0,0.032235682602,0.58392821265,210,5.6828358209,268,9,0.00650880975814,-0.032235682602,1.56696427296,1.57370102775,0,5.6828358209,-1.34555708221e-17,0.453430187702
0.0,0.0334073411956,0.617256477391,211,5.95112781955,266,9,0.00640197273106,-0.0334073411956,1.43579987617,1.55320310701,0,5.95112781955,2.07023614427e-17,0.440319319267
0.0,0.0340391581258,0.623318052935,212,5.843866171,269,9,0.0099580093237,-0.0340391581258,1.43436627612,1.56949646624,2,5.843866171,-8.02290101753e-17,0.45075484578
-7.52718777721e-21,0.0379223777251,0.626385544993,213,5.92537313433,268,9,0.00939344634017,-0.0379223777251,1.45646713061,1.54840952195,0,5.92537313433,3.07855997335e-18,0.437228289242
0.0,0.0438922481851,0.604145962191,214,5.59259259259,270,9,0.00987053603348,-0.0438922481851,1.42359116216,1.58043982376,1,5.59259259259,-8.97754093288e-17,0.45770317777
0.0,0.0370234837368,0.599471194693,215,5.73605947955,269,9,0.0096869238683,-0.0370234837368,1.47628114993,1.56733289938,2,5.73605947955,2.4237653357e-17,0.449375384577
-5.47863398881e-23,0.0317831392077,0.572138762167,216,5.69516728625,269,9,0.00642410215245,-0.0317831392077,1.54607515732,1.56549761703,0,5.69516728625,6.33462250373e-17,0.448203739603
0.0,0.0439623920341,0.621165242632,217,5.79245283019,265,9,0.00984722843224,-0.0439623920341,1.46091843129,1.56130228383,2,5.79245283019,2.76066128409e-17,0.445520270337
1.4817946299e-20,0.0356105242926,0.619705897189,218,5.84586466165,266,9,0.0094022661205,-0.0356105242926,1.50772503417,1.56396242023,2,5.84586466165,8.33290989269e-17,0.447222613849
-1.85147645233e-20,0.0420851121245,0.598443840418,219,5.55185185185,270,9,0.0098524511004,-0.0420851121245,1.47920658672,1.54359657007,0,5.55185185185,-2.58397285073e-17,0.434115128648
0.0,0.0426527844513,0.621781828647,220,5.71161048689,267,9,0.00983462064537,-0.0426527844513,1.43366951134,1.55647104175,0,5.71161048689,7.64143528171e-18,0.442421106003
0.0,0.041813735298,0.613766852154,221,5.64552238806,268,9,0.00991317548942,-0.041813735298,1.4854074104,1.55295814858,2,5.64552238806,-6.43286068214e-18,0.440161595049
-4.07757877421e-20,0.0413463808554,0.641910796113,222,5.8029739777,269,9,0.00985760710437,-0.0413463808554,1.38574476482,1.53475034326,2,5.8029739777,-3.48555169698e-17,0.428367724986
2.47932184028e-21,0.0366193545901,0.585102628083,223,5.81111111111,270,9,0.00987410540825,-0.0366193545901,1.56745449065,1.52867648295,0,5.81111111111,2.74026625375e-18,0.424402317218
0.0,0.0361173901672,0.62896885185,224,6.07865168539,267,9,0.00969281308084,-0.0361173901672,1.44479994158,1.53003795373,0,6.07865168539,-3.87996064522e-18,0.425292541453
-2.54994537395e-20,0.0376324428849,0.591442310861,225,5.75092936803,269,9,0.00992961819037,-0.0376324428849,1.54042463568,1.52447718293,2,5.75092936803,-1.81016427863e-16,0.421651520411
-5.12754205493e-21,0.0441554574106,0.580890028854,226,5.90943396226,265,9,0.00986370986562,-0.0441554574106,1.60403549471,1.50870496039,0,5.90943396226,-7.85495950789e-17,0.411251640717
0.0,0.0416690178447,0.605244489144,227,5.83082706767,266,9,0.00976758300945,-0.0416690178447,1.52841165041,1.53420042106,0,5.83082706767,1.43447687855e-16,0.428009346991
2.17678364143e-21,0.0439767888498,0.581758204794,228,5.78597785978,271,9,0.0098628654543,-0.0439767888498,1.55298393396,1.51947592723,2,5.78597785978,2.69874706809e-17,0.418365490691
0.0,0.0433399874741,0.610538101521,229,5.74814814815,270,9,0.00993442970893,-0.0433399874741,1.49427806683,1.53643400874,2,5.74814814815,-3.89464464227e-17,0.429464152586
2.63361660236e-20,0.0404494547963,0.622067877762,230,6.02621722846,267,9,0.00951407724512,-0.0404494547963,1.49006256235,1.50296990742,0,6.02621722846,-2.25093906616e-17,0.407443088897
0.0,0.0429084152134,0.601571619146,231,5.91417910448,268,9,0.00951555030595,-0.0429084152134,1.54174029334,1.51123883554,2,5.91417910448,6.64611064991e-17,0.412929735353
0.0,0.0505444564133,0.613814500882,232,5.7265917603,267,9,0.0098282043304,-0.0505444564133,1.4853103416,1.53576542802,2,5.7265917603,-2.70616862252e-17,0.42902890693
0.0,0.0406274523232,0.662545974813,233,6.02661596958,263,9,0.00996438485506,-0.0406274523232,1.37718190273,1.51377418484,3,6.02661596958,5.42923435196e-17,0.414605992529
0.0,0.0413866335824,0.620956778149,234,5.85931558935,263,9,0.00986733246467,-0.0413866335824,1.50511760313,1.51508902438,0,5.85931558935,7.2665109281e-18,0.415474199199
0.0,0.0406881207712,0.62042055621,235,5.9320754717,265,9,0.00974467768489,-0.0406881207712,1.48549891053,1.50301572219,2,5.9320754717,-5.98323785726e-17,0.407473571253
0.0,0.0341859310835,0.669667752068,236,6.06844106464,263,9,0.00643538855771,-0.0341859310835,1.40986214146,1.48628460734,2,6.06844106464,6.93039375887e-17,0.396279453757
5.62283421515e-21,0.0385529216483,0.634414999567,237,6.1216730038,263,9,0.00961561442206,-0.0385529216483,1.50045172397,1.50481247495,0,6.1216730038,1.60460840838e-18,0.408668289075
-1.83571031133e-20,0.032155654696,0.610030827444,238,5.90804597701,261,9,0.00642010866827,-0.032155654696,1.48787320692,1.52788113591,2,5.90804597701,5.41410181044e-17,0.423881897084
-5.96158697834e-23,0.0330995271532,0.624333105385,239,5.875,264,9,0.00649651518849,-0.0330995271532,1.4575755607,1.51284394997,2,5.875,-2.0685400672e-17,0.413991290008
-1.62566236552e-21,0.0393078919383,0.604774419804,240,5.969348659,261,9,0.00985700965559,-0.0393078919383,1.52344989276,1.53905592471,0,5.969348659,-1.83930041704e-16,0.431169192541
0.0,0.0379845044174,0.636759205685,241,6.17045454545,264,9,0.00966859110572,-0.0379845044174,1.52421060723,1.50165479176,0,6.17045454545,-4.9100160206e-17,0.40656769454
0.0,0.0405217700049,0.653388672889,242,6.05283018868,265,9,0.00991323809676,-0.0405217700049,1.38626738873,1.49946316452,2,6.05283018868,9.73560980229e-17,0.40510715373
-4.64443998524e-24,0.0348348709386,0.621277099502,243,6.02290076336,262,9,0.00644732039566,-0.0348348709386,1.53068187597,1.50245609119,0,6.02290076336,-4.11101309743e-17,0.407101163167
-7.73213899914e-21,0.0379296427116,0.628915980633,244,5.95769230769,260,9,0.00964120268441,-0.0379296427116,1.44984696193,1.52021641412,2,5.95769230769,1.60806222752e-16,0.418852702437
-1.33601289874e-20,0.0371053376467,0.614973236122,245,5.87452471483,263,9,0.009178914898,-0.0371053376467,1.48100689671,1.51416214598,0,5.87452471483,-1.3321568012e-16,0.414862247022
-2.3634942958e-22,0.0401352190963,0.64646284083,246,5.98859315589,263,9,0.00996478639703,-0.0401352190963,1.4368398196,1.50629472997,2,5.98859315589,2.67516947316e-17,0.409652814059
0.0,0.038343928602,0.667206811617,247,6.08646616541,266,9,0.00959474603345,-0.038343928602,1.41289879352,1.45837950086,2,6.08646616541,-3.19584438873e-17,0.377325888374
-4.06589182011e-20,0.0369119826178,0.652497286789,248,5.96992481203,266,9,0.00984401249074,-0.0369119826178,1.42712629715,1.46518717229,0,5.96992481203,-8.01273321518e-17,0.381982996963
-8.23316338262e-21,0.035950799277,0.617840655583,249,5.83834586466,266,9,0.00965404264466,-0.035950799277,1.47924090493,1.4706322966,0,5.83834586466,-2.90924426218e-17,0.385692442054
0.0,0.0402256720205,0.624240997983,250,5.9696969697,264,9,0.00974472985212,-0.0402256720205,1.54938596801,1.45450223328,0,5.9696969697,1.10232453331e-16,0.374663734383
0.0,0.038069181829,0.670147605798,251,6.09125475285,263,9,0.00958398845746,-0.038069181829,1.37302902073,1.45644007796,0,6.09125475285,-4.33048011354e-17,0.375995155451
1.06376370592e-22,0.038551658759,0.632292782496,252,5.98148148148,270,9,0.00978650817299,-0.038551658759,1.52133884434,1.42146655724,2,5.98148148148,-4.82248805715e-17,0.351689125444
0.0,0.0366994762836,0.647779696469,253,6.17803030303,264,9,0.00641712755976,-0.0366994762836,1.50835121673,1.41555205008,2,6.17803030303,2.16030665925e-17,0.347519596409
0.0,0.0372545315533,0.65888207069,254,6.04961832061,262,9,0.00970575767063,-0.0372545315533,1.37362695058,1.44353715662,3,6.04961832061,4.75611663136e-17,0.367096460431
6.13440993164e-21,0.0398794648562,0.678113968803,255,6.13962264151,265,9,0.00972498203339,-0.0398794648562,1.40596299136,1.44884809153,2,6.13962264151,3.55382251578e-17,0.370768821079
7.2141580089e-23,0.0367761566617,0.672223506531,256,6.17358490566,265,9,0.00959596110927,-0.0367761566617,1.41156288913,1.4203445356,0,6.17358490566,2.28534542166e-17,0.350899472888
-2.72308477242e-20,0.0448009148892,0.653878537887,257,6.02230483271,269,9,0.00974490259316,-0.0448009148892,1.41140623146,1.42639899493,2,6.02230483271,1.88264831362e-17,0.355153082946
0.0,0.037533362872,0.643257725851,258,6.02661596958,263,9,0.00992024985739,-0.037533362872,1.49627381064,1.43487513488,0,6.02661596958,4.10577230496e-18,0.361077831407
-1.95168368642e-21,0.0357082620241,0.623225016094,259,5.94339622642,265,9,0.00955120232507,-0.0357082620241,1.52976868815,1.42090338891,0,5.94339622642,1.69736820153e-17,0.351292858704
-1.89166838952e-23,0.0350628645251,0.615066784735,260,5.93511450382,262,9,0.00645802487574,-0.0350628645251,1.55791128833,1.42578253979,1,5.93511450382,6.48993724113e-18,0.35472081372
0.0,0.0415928867332,0.652197993304,261,5.98098859316,263,9,0.0099085530977,-0.0415928867332,1.42613432002,1.4312087506,2,5.98098859316,2.07507951629e-17,0.358519367361
0.0,0.0390563006041,0.59954868133,262,5.96981132075,265,9,0.00980932733579,-0.0390563006041,1.5754705683,1.43666140456,0,5.96981132075,6.10051632375e-17,0.36232195272
0.0,0.0402074841659,0.672362093722,263,6.19391634981,263,9,0.00962979612255,-0.0402074841659,1.42640800449,1.41498998911,0,6.19391634981,-3.86585634447e-17,0.347122456239
1.90468155782e-23,0.038827322342,0.66113337151,264,6.08045977011,261,9,0.00973746836879,-0.038827322342,1.41327903933,1.41579976271,2,6.08045977011,-2.06140736292e-17,0.347694574759
0.0,0.0392188456385,0.664115085835,265,6.02298850575,261,9,0.0090493572564,-0.0392188456385,1.38666620934,1.41235203754,0,6.02298850575,-2.02525721325e-17,0.345256426365
-2.91057388732e-23,0.0351150506916,0.658316215537,266,6.05303030303,264,9,0.0095498445945,-0.0351150506916,1.386156633,1.40519305347,2,6.05303030303,-5.32033687429e-17,0.34017469795
-6.14132324024e-20,0.0378587302339,0.639709096854,267,6.12213740458,262,9,0.00956722530664,-0.0378587302339,1.44371711066,1.41152814305,2,6.12213740458,9.52194528618e-17,0.344672906909
0.0,0.0364423976674,0.686580044483,268,6.19847328244,262,9,0.00985965677197,-0.0364423976674,1.41378085115,1.39700026564,2,6.19847328244,5.04369550897e-17,0.334327270423
-3.86140184626e-20,0.0317006645789,0.673344567936,269,6.11832061069,262,9,0.00646525079625,-0.0317006645789,1.41060874341,1.39525890142,2,6.11832061069,1.26193224133e-18,0.333079990468
0.0,0.0366390498632,0.635213193289,270,6.17307692308,260,9,0.00944861487422,-0.0366390498632,1.47961993361,1.41488401141,2,6.17307692308,-2.0695553888e-17,0.347047557003
6.84431723022e-24,0.0403967487118,0.662275352102,271,6.12977099237,262,9,0.00966433612665,-0.0403967487118,1.34446531025,1.37918222188,2,6.12977099237,4.94722234025e-18,0.321490730678
0.0,0.0330032832332,0.678841135775,272,6.19391634981,263,9,0.00943604030163,-0.0330032832332,1.40492109863,1.37038041161,2,6.19391634981,-1.06698917744e-17,0.315088374004
8.11901891859e-21,0.0401845553138,0.596869168842,273,5.96226415094,265,9,0.00989274450539,-0.0401845553138,1.61083904248,1.37106616943,0,5.96226415094,-3.11826172544e-17,0.315588663037
0.0,0.0386082655923,0.655724094221,274,6.08846153846,260,9,0.0097080542493,-0.0386082655923,1.41008099142,1.38811284088,2,6.08846153846,8.45157277496e-17,0.327945156242
1.85203457584e-24,0.0383978838204,0.677708258941,275,6.17441860465,258,9,0.00976897126774,-0.0383978838204,1.36278209908,1.39154646403,3,6.17441860465,5.62715779605e-17,0.330415692752
0.0,0.040747336378,0.615776893505,276,6.10646387833,263,9,0.00970133720385,-0.040747336378,1.58536439707,1.3706878908,0,6.10646387833,4.538421049e-17,0.315312723896
2.22345686476e-23,0.0393868369881,0.671779468389,277,6.33204633205,259,9,0.00999168460939,-0.0393868369881,1.43514090014,1.35148629202,2,6.33204633205,-2.1039958667e-17,0.301204943896
-2.21539647825e-22,0.039845985137,0.696273042456,278,6.18604651163,258,9,0.00972906404656,-0.039845985137,1.33391910695,1.36197419748,2,6.18604651163,-3.25118940112e-17,0.308935262964
0.0,0.0359262010995,0.630209932817,279,6.14015151515,264,9,0.00975889291049,-0.0359262010995,1.56647451345,1.34259828509,1,6.14015151515,9.5809979006e-17,0.29460675522
0.0,0.0400084141056,0.612002914945,280,6.03076923077,260,9,0.00968676769066,-0.0400084141056,1.48032460857,1.35588343244,2,6.03076923077,-4.13183525253e-17,0.304453221542
0.0,0.0436723753692,0.629315618341,281,6.12741312741,259,9,0.00974658792067,-0.0436723753692,1.50519738799,1.36046956427,0,6.12741312741,-6.43547377774e-17,0.307829908
0.0,0.0413350482901,0.649896966646,282,6.05405405405,259,9,0.00993029548099,-0.0413350482901,1.44559408269,1.35758831665,2,6.05405405405,1.61844123949e-17,0.305709829018
0.0,0.0348152767328,0.650568093446,283,6.14068441065,263,9,0.00966868952171,-0.0348152767328,1.48988309033,1.34601445913,2,6.14068441065,4.51019440965e-17,0.297147973457
0.0,0.0323451024353,0.689795987568,284,6.11673151751,257,9,0.00640809047735,-0.0323451024353,1.32984018594,1.35108613695,2,6.11673151751,-1.32185236365e-16,0.300908814868
6.49579183661e-21,0.0375226416124,0.617810902324,285,6.0,262,9,0.00981052072366,-0.0375226416124,1.50063599748,1.35285842915,0,6.0,-6.64198183101e-17,0.302219708939
0.0,0.038464946378,0.617977019856,286,6.17374517375,259,9,0.0098021349675,-0.038464946378,1.47982763681,1.34983377487,0,6.17374517375,-7.95549033614e-17,0.299981455143
0.0,0.037025692142,0.583104024993,287,6.11153846154,260,9,0.00972310747824,-0.037025692142,1.65455709228,1.350729085,0,6.11153846154,-4.02435102349e-17,0.300644509628
0.0,0.0391867569017,0.682584032212,288,6.08560311284,257,9,0.0098197695449,-0.0391867569017,1.34093981143,1.35295418424,3,6.08560311284,-2.30313699185e-18,0.302290486266
0.0,0.0370684363751,0.580020534445,289,6.13178294574,258,9,0.00951426851123,-0.0370684363751,1.67692892502,1.34304685196,0,6.13178294574,-7.67135192193e-17,0.29494080298
0.0,0.0388575219366,0.637278174601,290,6.10852713178,258,9,0.00999520148445,-0.0388575219366,1.43996290907,1.35699334895,3,6.10852713178,-4.03364387258e-17,0.305271479551
-1.17434399004e-20,0.037327616427,0.69889706858,291,6.35019455253,257,9,0.00991513558293,-0.037327616427,1.34147037377,1.33321547477,2,6.35019455253,-5.45547793374e-17,0.287593674622
-4.9007048111e-21,0.0464795636628,0.649733265341,292,6.08812260536,261,9,0.00984041374816,-0.0464795636628,1.44234427644,1.34865797517,2,6.08812260536,3.82720932909e-17,0.299110005547
0.0,0.0417990459005,0.67183923174,293,6.18287937743,257,9,0.00984481561321,-0.0417990459005,1.3953852086,1.34986977569,0,6.18287937743,-8.83075221186e-17,0.300008125346
0.0,0.0390548283865,0.651566267067,294,6.2277992278,259,9,0.00972413910661,-0.0390548283865,1.49588863268,1.34805714394,0,6.2277992278,5.49005285677e-17,0.298664403237
-1.9716656018e-21,0.038855997294,0.614782406981,295,6.10384615385,260,9,0.00957215035431,-0.038855997294,1.55439346797,1.35356103806,0,6.10384615385,-6.20329153195e-18,0.302738925518
-4.60442319551e-22,0.033758183971,0.663008484349,296,6.23076923077,260,9,0.00650686951412,-0.033758183971,1.40076057109,1.34910229533,2,6.23076923077,-5.35023873359e-17,0.299439404841
9.34464387159e-23,0.0444584296495,0.657268878427,297,6.31007751938,258,9,0.0099842506564,-0.0444584296495,1.46164635651,1.34096060057,0,6.31007751938,4.46523788125e-17,0.293386223234
0.0,0.0405993917154,0.654194234545,298,6.12355212355,259,9,0.00992893151831,-0.0405993917154,1.46259188676,1.34198167938,0,6.12355212355,-2.9820268959e-17,0.29414738673
0.0,0.0388558156517,0.666079646064,299,6.19691119691,259,9,0.00976013059226,-0.0388558156517,1.45054580189,1.3405276188,2,6.19691119691,-2.82682847009e-17,0.293063281839
