Iteration,MaxReturn,StdReturn,AverageReturn,dLoss,LossBefore,Perplexity,NumTrajs,ExplainedVariance,AverageDiscountedReturn,MeanKLBefore,LossAfter,MinReturn,MeanKL,Entropy
1037,9,1.58583499078,6.26033057851,0.0132959684118,-3.87609036029e-17,1.24634314155,242,0.616667270671,6.26033057851,0.0,-0.0132959684118,2,0.000991500587246,0.220213776953
1038,9,1.54745639833,6.32780082988,0.0138118632906,1.18636051385e-17,1.233075138,241,0.631728206652,6.32780082988,0.0,-0.0138118632906,0,0.00099947085491,0.209511161497
1039,9,1.68048279973,6.37295081967,0.0126313231511,6.91297026541e-17,1.24383797619,244,0.606858817995,6.37295081967,-5.41216177365e-21,-0.0126313231511,2,0.000971003092047,0.218201741617
1040,9,1.77228636496,6.06451612903,0.012466085293,-1.87350135405e-17,1.24260421469,248,0.533434562252,6.06451612903,0.0,-0.012466085293,2,0.000997564240933,0.21720935047
1041,9,1.77980088468,6.10569105691,0.0143332398297,-2.94469743295e-17,1.24012805443,246,0.550558124302,6.10569105691,0.0,-0.0143332398297,0,0.000984523161151,0.21521464399
1042,9,1.73441999068,6.19105691057,0.0144464956338,-4.62616039239e-17,1.24844085915,246,0.55745047424,6.19105691057,0.0,-0.0144464956338,1,0.000992878973357,0.221895460095
1043,9,1.57173628432,6.41463414634,0.0136281428896,-1.4064438005e-17,1.23200623899,246,0.629540442338,6.41463414634,8.62340262828e-22,-0.0136281428896,2,0.000996268836831,0.208643929217
1044,9,1.72059634512,6.26970954357,0.0140459420795,6.92328529478e-17,1.23740473673,241,0.586300268649,6.26970954357,1.15399190871e-20,-0.0140459420795,2,0.000979619088662,0.213016232079
1045,9,1.74312389666,6.15163934426,0.0130153329472,-3.56017968669e-17,1.24135085054,244,0.553948198742,6.15163934426,5.35066664998e-23,-0.0130153329472,2,0.000979217046418,0.216200182255
1046,9,1.67720591923,6.35390946502,0.0126856824486,2.87475894404e-17,1.24764459183,243,0.600251587808,6.35390946502,-6.3372997657e-21,-0.0126856824486,2,0.000980770318961,0.221257447203
1047,9,1.72674770672,6.04489795918,0.0129035053462,-3.21948081879e-17,1.24517184925,245,0.56946116399,6.04489795918,0.0,-0.0129035053462,0,0.000972237262907,0.21927355192
1048,9,1.7340296164,6.18518518519,0.0131273975039,2.99685295325e-17,1.24635866608,243,0.589902253994,6.18518518519,1.26841104207e-25,-0.0131273975039,0,0.0009979875717,0.220226232938
1049,9,1.72167327589,6.28512396694,0.013126511674,-2.25920695285e-17,1.25100456386,242,0.568745760424,6.28512396694,0.0,-0.013126511674,2,0.000967085423326,0.223946879646
1050,9,1.57436805595,6.11475409836,0.0104422002424,1.38431798582e-17,1.23730759788,244,0.614541791288,6.11475409836,0.0,-0.0104422002424,2,0.000645898385919,0.212937726911
1051,9,1.80353929479,5.98393574297,0.0124352873908,5.63817518107e-17,1.24508453845,249,0.53493263251,5.98393574297,0.0,-0.0124352873908,2,0.000970637981353,0.219203429978
1052,9,1.62625914075,6.25925925926,0.0129186238553,-1.52085345839e-18,1.23936689449,243,0.607289853984,6.25925925926,0.0,-0.0129186238553,2,0.000980071400559,0.214600680275
1053,9,1.68571646308,6.46913580247,0.0120864655297,-1.10994553824e-18,1.24506279264,243,0.621002755329,6.46913580247,-1.00635325957e-20,-0.0120864655297,0,0.00063632418297,0.219185964502
1054,9,1.73404249838,6.26639344262,0.0123460600508,6.6497011707e-18,1.23847974242,244,0.575746173833,6.26639344262,3.22970976002e-20,-0.0123460600508,0,0.000986827735324,0.213884613267
1055,9,1.71811730779,6.1375,0.0123326368317,6.56821909227e-17,1.24057219526,240,0.568142451773,6.1375,0.0,-0.0123326368317,0,0.000988988668544,0.215572720975
1056,9,1.7275816232,6.13991769547,0.0130510315399,2.21490877731e-18,1.24227798259,243,0.576331673623,6.13991769547,0.0,-0.0130510315399,0,0.000999616630456,0.216946776978
1057,9,1.78725465418,6.23170731707,0.0117925555525,4.93063119719e-18,1.24290228978,246,0.554582973402,6.23170731707,0.0,-0.0117925555525,1,0.000986882053561,0.217449201058
1058,9,1.65107288351,6.375,0.0105035031945,1.00778349367e-17,1.23997482358,240,0.616246136567,6.375,0.0,-0.0105035031945,0,0.000640048820391,0.215091075849
1059,9,1.73515237969,6.26748971193,0.00978489152135,1.46220443253e-17,1.23771770712,243,0.564839749962,6.26748971193,1.45842603149e-23,-0.00978489152135,0,0.000642819118437,0.213269124933
1060,9,1.72127666002,6.3153526971,0.0134583374812,-1.09747458251e-17,1.25083396998,241,0.574273278254,6.3153526971,0.0,-0.0134583374812,1,0.000976658672833,0.223810504831
1061,9,1.71104650237,6.2612244898,0.0127161081986,8.7932981776e-18,1.24253779254,245,0.577938586281,6.2612244898,-1.18831963755e-23,-0.0127161081986,2,0.000982684742444,0.217155895057
1062,9,1.6660518398,6.17073170732,0.0128284334126,5.04143189825e-18,1.23960988859,246,0.593255227372,6.17073170732,0.0,-0.0128284334126,1,0.0009864141118,0.214796724139
1063,9,1.78248197513,6.28099173554,0.0133022869757,1.15671292197e-17,1.240144499,242,0.573356395634,6.28099173554,0.0,-0.0133022869757,2,0.000976995037276,0.215227904281
1064,9,1.68200961768,6.02834008097,0.0142148293901,5.27542959542e-17,1.24000291562,247,0.549276725768,6.02834008097,-3.68618900997e-21,-0.0142148293901,2,0.00098524070659,0.215113730919
1065,9,1.67010264122,6.1316872428,0.0126353212413,3.16532851349e-17,1.25213244289,243,0.581299640718,6.1316872428,0.0,-0.0126353212413,2,0.000993519690684,0.22484805214
1066,9,1.70177422003,6.0329218107,0.0125433555597,1.69607800407e-17,1.241018814,243,0.543295221566,6.0329218107,-5.9410319293e-22,-0.0125433555597,2,0.000989583278333,0.215932666458
1067,9,1.68137089247,5.98765432099,0.0118494581465,-1.4282599868e-17,1.25504782984,243,0.548972925597,5.98765432099,-4.23920537635e-22,-0.0118494581465,2,0.000969671251882,0.227173683282
1068,9,1.84435065028,6.02845528455,0.0142646938633,-2.38836728172e-17,1.24201557949,246,0.547329054145,6.02845528455,0.0,-0.0142646938633,0,0.000992386416719,0.216735527309
1069,9,1.83699879666,6.14876033058,0.0106353820602,-1.16544281515e-18,1.25648955761,242,0.530791329263,6.14876033058,-1.31356244916e-21,-0.0106353820602,0,0.000641728614364,0.228321767271
1070,9,1.61432309415,6.34979423868,0.0116108246985,2.04070882235e-17,1.24416727612,243,0.613590296509,6.34979423868,0.0,-0.0116108246985,2,0.000977117147722,0.218466451613
1071,9,1.78931441914,6.22222222222,0.01365358842,-3.20681949344e-18,1.24064173259,243,0.550906829467,6.22222222222,0.0,-0.01365358842,0,0.00098821007314,0.215628772029
1072,9,1.6363105394,6.2731092437,0.0104972236629,2.30465458206e-17,1.25037657178,238,0.600988639946,6.2731092437,0.0,-0.0104972236629,2,0.000998366051553,0.223444763373
1073,9,1.64775666918,6.2,0.00943912810503,-4.96328475045e-17,1.24173303701,245,0.599164050681,6.2,0.0,-0.00943912810503,2,0.000643741449978,0.216508014361
1074,9,1.79340176949,6.08536585366,0.0115577325402,-5.27078380941e-17,1.24077813887,246,0.562793918121,6.08536585366,0.0,-0.0115577325402,2,0.0009880171866,0.215738714146
1075,9,1.55843242615,6.15352697095,0.0130580647624,-3.26699044653e-17,1.24277926468,241,0.611715049657,6.15352697095,0.0,-0.0130580647624,2,0.000992610884355,0.21735021404
1076,9,1.65675184005,6.03278688525,0.0133987770876,6.65302187041e-19,1.25113725758,244,0.586062121197,6.03278688525,-1.36881051185e-22,-0.0133987770876,2,0.000989794977035,0.224052943758
1077,9,1.79518956935,6.20901639344,0.012738283013,-1.5754474682e-18,1.24838383234,244,0.564043893514,6.20901639344,0.0,-0.012738283013,2,0.000995478439577,0.221849780624
1078,9,1.56831791089,6.27049180328,0.0128024941589,-1.42166077393e-17,1.24289767496,244,0.618267605051,6.27049180328,0.0,-0.0128024941589,2,0.000991354465194,0.217445488113
1079,9,1.78017994409,6.14574898785,0.0129841067201,2.27595720048e-18,1.24153197042,247,0.562522062799,6.14574898785,0.0,-0.0129841067201,2,0.000994134096646,0.216346077079
1080,9,1.61196397043,6.09016393443,0.0136555785859,4.7891160118e-17,1.23943064544,244,0.598662343505,6.09016393443,0.0,-0.0136555785859,2,0.000995257144374,0.214652117272
1081,9,1.68064451096,6.14583333333,0.0135100424312,3.44083116855e-18,1.24181472862,240,0.577902332961,6.14583333333,-7.04026371337e-23,-0.0135100424312,2,0.00098662590214,0.216573800579
1082,9,1.67346578409,6.13580246914,0.0126012262035,3.21329233321e-17,1.24657959379,243,0.59104656416,6.13580246914,9.04491960069e-22,-0.0126012262035,2,0.000991317093088,0.220403475762
1083,9,1.67417401808,6.2304526749,0.0134350105457,-9.0924632229e-18,1.23484864487,243,0.603690410971,6.2304526749,1.37880354962e-20,-0.0134350105457,0,0.000988369951928,0.210948407812
1084,9,1.67042355982,6.19008264463,0.0124930604623,1.66422597675e-17,1.24477712282,242,0.583456978628,6.19008264463,0.0,-0.0124930604623,2,0.00098336683946,0.218956496078
1085,9,1.70246654491,6.35510204082,0.0122040883244,7.52506012205e-18,1.23967487846,245,0.608008232591,6.35510204082,-3.30952164748e-23,-0.0122040883244,2,0.00097092502297,0.214849150452
1086,9,1.48449743647,6.35416666667,0.0144134347575,2.97830958488e-17,1.24271428363,240,0.66436214996,6.35416666667,0.0,-0.0144134347575,2,0.000984563302052,0.217297925795
1087,9,1.80006590751,6.05882352941,0.0133558459777,-4.20832667688e-17,1.25428025239,238,0.535476096688,6.05882352941,0.0,-0.0133558459777,0,0.000986752427909,0.226561903999
1088,9,1.66177262776,6.23651452282,0.0113326180377,3.26862068128e-18,1.24378968695,241,0.596692446959,6.23651452282,0.0,-0.0113326180377,2,0.000989207404478,0.218162918088
1089,9,1.68100246355,6.21721311475,0.0122762656923,-2.16115288048e-18,1.24023450545,244,0.591967990494,6.21721311475,-8.27147711326e-24,-0.0122762656923,2,0.000999954606606,0.215300479034
1090,9,1.74774919215,6.20816326531,0.0126392958965,3.74090866955e-17,1.23776659973,245,0.566715291695,6.20816326531,0.0,-0.0126392958965,0,0.000991701229912,0.213308626382
1091,9,1.69458168728,6.0737704918,0.00955132001577,3.2526713427e-17,1.23607750796,244,0.570460307222,6.0737704918,0.0,-0.00955132001577,0,0.000644184640773,0.211943065774
1092,9,1.74822060873,6.24279835391,0.0133143272725,-2.12289275303e-17,1.23754884701,243,0.584693990906,6.24279835391,0.0,-0.0133143272725,2,0.000998419327192,0.213132687015
1093,9,1.54848445641,6.36776859504,0.0124280281925,-2.76863597163e-17,1.23499235721,242,0.63160095481,6.36776859504,0.0,-0.0124280281925,2,0.000650170508467,0.211064781563
1094,9,1.53771452885,6.25416666667,0.0121398546015,-2.63166026027e-17,1.23745419677,240,0.629174541343,6.25416666667,0.0,-0.0121398546015,2,0.000985941983903,0.213056202061
1095,9,1.78411953207,6.0737704918,0.012094635451,-1.29669172829e-17,1.25572837132,244,0.548993170653,6.0737704918,-6.44595130576e-23,-0.012094635451,2,0.000980355027388,0.227715779787
1096,9,1.77492722235,6.11934156379,0.011552332421,1.41341423504e-17,1.2288717948,243,0.562545395811,6.11934156379,0.0,-0.011552332421,2,0.000988056244702,0.206096508461
1097,9,1.6588395184,6.24279835391,0.0131280187326,-4.58666776274e-18,1.23990997492,243,0.597746616096,6.24279835391,0.0,-0.0131280187326,2,0.000991522045285,0.215038776108
1098,9,1.67634702098,6.1694214876,0.0127742055134,4.37117462972e-17,1.24403413053,242,0.58369161679,6.1694214876,3.83430640423e-23,-0.0127742055134,2,0.000980437436814,0.218359430055
1099,9,1.66791560328,6.22821576763,0.0110494906307,4.88254003833e-18,1.25081876537,241,0.603709900568,6.22821576763,0.0,-0.0110494906307,2,0.000982586074332,0.223798349185
1100,9,1.65809614796,6.28512396694,0.0114856396906,9.50987849779e-18,1.24337422081,242,0.581607800255,6.28512396694,0.0,-0.0114856396906,2,0.000993991684398,0.217828829813
1101,9,1.61973932959,6.27049180328,0.0126169635414,9.45725025965e-18,1.24648010271,244,0.620516185329,6.27049180328,4.46551473908e-23,-0.0126169635414,2,0.000988168251725,0.220323661328
1102,9,1.70751181907,6.23553719008,0.0145950436048,4.73872305699e-17,1.24226122951,242,0.556741368152,6.23553719008,-5.35246430222e-21,-0.0145950436048,2,0.000987912901846,0.216933291111
1103,9,1.63381182901,6.35684647303,0.0130289022793,-2.77347745347e-19,1.24124903584,241,0.601285693176,6.35684647303,5.25961381343e-21,-0.0130289022793,2,0.000974109169534,0.216118159615
1104,9,1.62191309576,6.11203319502,0.0135088305858,-4.34447143153e-17,1.23820684792,241,0.591351516304,6.11203319502,2.94573079788e-21,-0.0135088305858,0,0.000970744306161,0.213664242629
1105,9,1.68043173913,6.30578512397,0.0117850284411,8.43558609063e-18,1.24682934313,242,0.604425116815,6.30578512397,2.78432096268e-25,-0.0117850284411,2,0.000990400111844,0.22060380339
1106,9,1.80422014428,6.07755102041,0.010909164704,5.46108297472e-17,1.24417621969,245,0.556874624331,6.07755102041,0.0,-0.010909164704,2,0.000643104101457,0.218473639984
1107,9,1.69995500087,6.15289256198,0.0135891457984,6.23253943465e-18,1.23408003315,242,0.567450957138,6.15289256198,0.0,-0.0135891457984,0,0.000991405775412,0.210325780068
1108,9,1.72622452279,6.2479338843,0.0127252845161,6.70615652054e-17,1.24254092292,242,0.580255665553,6.2479338843,-1.81969528146e-20,-0.0127252845161,2,0.000992891551836,0.217158414394
1109,9,1.78607693111,6.28163265306,0.0134029221117,3.7579333685e-17,1.24419837658,245,0.561037660897,6.28163265306,0.0,-0.0134029221117,2,0.000994164464396,0.218491448309
1110,9,1.77466958894,6.32510288066,0.0128492717664,-4.88376036826e-17,1.25121640937,243,0.586845899402,6.32510288066,0.0,-0.0128492717664,1,0.000992434111765,0.224116205625
1111,9,1.63447557849,6.2875,0.0127414003816,4.37771993738e-18,1.24334706262,240,0.6019954061,6.2875,1.93502432627e-22,-0.0127414003816,2,0.000992993201021,0.217806987251
1112,9,1.65857319763,6.11764705882,0.0121625686992,-2.62139832464e-17,1.23945583552,238,0.546252599178,6.11764705882,-1.86539584686e-22,-0.0121625686992,2,0.000980576973348,0.214672440975
1113,9,1.85595621126,5.95867768595,0.0105509782679,-1.99590656112e-17,1.23909440062,242,0.489493536084,5.95867768595,1.94096476503e-20,-0.0105509782679,0,0.000642386415937,0.214380790724
1114,9,1.71319742598,6.12396694215,0.013108110555,-6.21258949578e-18,1.24540767518,242,0.560740164251,6.12396694215,0.0,-0.013108110555,0,0.00098520091266,0.219462926257
1115,9,1.62672392777,6.12244897959,0.0133112115898,-9.91418914482e-18,1.24382104862,245,0.593376060864,6.12244897959,0.0,-0.0133112115898,2,0.000983194546738,0.218188132379
1116,9,1.62404579961,6.12396694215,0.00994935793314,-3.90833934373e-17,1.25011566805,242,0.595508634079,6.12396694215,6.25063450163e-23,-0.00994935793314,2,0.000640892695128,0.223236081476
1117,9,1.46147652662,6.32365145228,0.0137493539372,2.20468840174e-17,1.24329273517,241,0.6428669096,6.32365145228,0.0,-0.0137493539372,2,0.000987212007681,0.217763291779
1118,9,1.66755550365,6.2612244898,0.0124129308729,8.11952731153e-17,1.24356602096,245,0.587475395467,6.2612244898,0.0,-0.0124129308729,0,0.000928533781667,0.217983075704
1119,9,1.72849304053,6.09053497942,0.0121469226738,2.71597245165e-17,1.24086820519,243,0.566449616281,6.09053497942,0.0,-0.0121469226738,2,0.000982770520777,0.215811300088
1120,9,1.72791023863,6.34297520661,0.0136257644569,1.40927860197e-17,1.24898153655,242,0.586704091809,6.34297520661,0.0,-0.0136257644569,0,0.00097390981672,0.22232844845
1121,9,1.70848067241,6.23770491803,0.0135916817174,2.4837575389e-17,1.24774291888,244,0.604049521765,6.23770491803,0.0,-0.0135916817174,1,0.000987250631578,0.221336254237
1122,9,1.65315696372,6.11836734694,0.0112001150839,-2.39808173319e-17,1.23671651108,245,0.583484402568,6.11836734694,0.0,-0.0112001150839,2,0.000995715533846,0.212459892592
1123,9,1.69231903602,6.26446280992,0.0125147899594,-1.58365562593e-17,1.2468529883,242,0.593928099189,6.26446280992,-3.89624250144e-21,-0.0125147899594,2,0.000978736103009,0.220622767445
1124,9,1.68704388458,6.11570247934,0.0130573661682,-3.00315328161e-17,1.24610303867,242,0.588990459271,6.11570247934,0.0,-0.0130573661682,2,0.000992877940823,0.220021112512
1125,9,1.65859448438,6.40329218107,0.0138657728138,-1.53029245418e-17,1.24559867297,243,0.618642005215,6.40329218107,0.0,-0.0138657728138,2,0.000983347899359,0.219616276166
1126,9,1.59176750481,6.42561983471,0.0129977030613,2.4981401682e-17,1.24010469475,242,0.614902167009,6.42561983471,0.0,-0.0129977030613,2,0.000985146645607,0.215195807306
1127,9,1.70995565874,6.08163265306,0.0132805178476,2.87035970216e-17,1.23292697261,245,0.583875213689,6.08163265306,-1.04198869039e-20,-0.0132805178476,2,0.000977547948573,0.20939099502
1128,9,1.81325402838,6.20661157025,0.0140811362156,-3.36313498087e-17,1.24470792366,242,0.568559047818,6.20661157025,7.85460116053e-23,-0.0140811362156,0,0.000994806599733,0.218900902922
1129,9,1.70373364507,6.325,0.0134052118822,4.06030742439e-17,1.24663526913,240,0.608755114722,6.325,0.0,-0.0134052118822,2,0.000993252951131,0.220448137253
1130,9,1.66416008229,6.27983539095,0.0126276506518,-2.78800400803e-17,1.23573699694,243,0.592643379694,6.27983539095,0.0,-0.0126276506518,2,0.000991161209875,0.211667550749
1131,9,1.69844261862,6.23966942149,0.0125112741773,-1.10994553824e-17,1.24372517592,242,0.595952988566,6.23966942149,-2.97534076825e-21,-0.0125112741773,2,0.00098313228878,0.218111050233
1132,9,1.57946896843,6.21666666667,0.00997627482655,4.25132830698e-17,1.22658527311,240,0.593168716025,6.21666666667,0.0,-0.00997627482655,2,0.000642820424006,0.204234107865
1133,9,1.54562773551,6.46913580247,0.0135340486841,-1.74641824098e-17,1.23229548393,243,0.661868773677,6.46913580247,7.4911209344e-24,-0.0135340486841,2,0.000983331659272,0.20887867721
1134,9,1.83329250693,6.09128630705,0.0123609994592,-1.19348975147e-18,1.24754639756,241,0.505114453992,6.09128630705,0.0,-0.0123609994592,0,0.000934158903828,0.221178740384
1135,9,1.76780467355,6.04938271605,0.0145839429236,8.73147027829e-18,1.25291730865,243,0.576541868172,6.04938271605,0.0,-0.0145839429236,0,0.00099761881975,0.225474679045
1136,9,1.64314304871,6.17427385892,0.0127930316431,5.90343477362e-17,1.23629055292,241,0.60643843121,6.17427385892,0.0,-0.0127930316431,2,0.000987766861713,0.212115406588
1137,9,1.68993157201,6.09426229508,0.0143112378074,-1.44522797719e-17,1.23769959896,244,0.574792111275,6.09426229508,0.0,-0.0143112378074,0,0.000997974056323,0.213254494545
1138,9,1.73413443026,6.13333333333,0.0138154468706,4.7149116709e-17,1.24989185899,240,0.571812153718,6.13333333333,-1.85185683361e-20,-0.0138154468706,2,0.000986709538848,0.223057034764
1139,9,1.75905589275,6.19341563786,0.0121341479401,-1.05583569325e-17,1.24262796482,243,0.575528926208,6.19341563786,-2.27559351891e-21,-0.0121341479401,2,0.000989287071878,0.217228463478
1140,9,1.66323286244,6.16182572614,0.0128894301693,-1.6610345727e-17,1.24296230987,241,0.586994688759,6.16182572614,0.0,-0.0128894301693,2,0.000976627273798,0.21749749016
1141,9,1.71847042804,6.26748971193,0.0109614310494,6.43446769206e-18,1.24009393401,243,0.581264797996,6.26748971193,0.0,-0.0109614310494,2,0.000641870576779,0.215187129979
1142,9,1.73130521359,6.08163265306,0.0143741877658,-3.51644344453e-17,1.24191151035,245,0.570286486734,6.08163265306,0.0,-0.0143741877658,0,0.000994843941582,0.216651733264
1143,9,1.60389437205,6.23360655738,0.0136219334681,-4.037174635e-18,1.2445956611,244,0.597495412909,6.23360655738,-9.0871206079e-21,-0.0136219334681,2,0.000984126947941,0.21881070697
1144,9,1.60996364227,6.30864197531,0.0118473594845,-8.7087192039e-18,1.2333843787,243,0.616243719108,6.30864197531,5.90212844969e-21,-0.0118473594845,2,0.0009684381837,0.209761918264
1145,9,1.55721885281,6.15833333333,0.0143183938114,-1.61890198847e-17,1.24246163936,240,0.620822053461,6.15833333333,-2.01341806815e-20,-0.0143183938114,2,0.000983070404445,0.217094604755
1146,9,1.60403055475,6.10699588477,0.0125127986756,-3.25186121285e-17,1.23948099355,243,0.612603678535,6.10699588477,3.97242321305e-22,-0.0125127986756,2,0.000996977860303,0.214692738413
1147,9,1.73686861255,6.06147540984,0.0129443743228,-2.07559815651e-17,1.24412107356,244,0.562313072219,6.06147540984,0.0,-0.0129443743228,2,0.000989281570266,0.218429315595
1148,9,1.66570330726,6.18951612903,0.0124665429124,1.51683424955e-17,1.22583692878,248,0.593660574888,6.18951612903,5.16802016153e-21,-0.0124665429124,0,0.000997515696428,0.203623817885
1149,9,1.7770624226,6.37959183673,0.0132135449054,-3.55492858758e-17,1.2424924013,245,0.598384050666,6.37959183673,0.0,-0.0132135449054,0,0.00098990835215,0.217119363313
1150,9,1.77622686043,6.06967213115,0.0131324061579,-7.97765047635e-17,1.24244705223,244,0.544355557121,6.06967213115,0.0,-0.0131324061579,0,0.000963487312005,0.21708286418
1151,9,1.61373978376,6.26359832636,0.0099458508131,-1.91178908658e-18,1.245506531,239,0.598848768076,6.26359832636,4.63208713478e-21,-0.0099458508131,2,0.000640414307543,0.21954229938
1152,9,1.65615734242,6.28571428571,0.0126813581016,-3.04625923444e-17,1.23706203515,245,0.61323817222,6.28571428571,-1.02387797994e-24,-0.0126813581016,2,0.000990990209157,0.212739241828
1153,9,1.70329812123,6.31428571429,0.012162968676,1.58138205966e-17,1.24942230448,245,0.592699367484,6.31428571429,1.45355473219e-20,-0.012162968676,0,0.000996336432896,0.222681288071
1154,9,1.62102115285,6.30705394191,0.0100882031897,2.02413288705e-18,1.23534864187,241,0.606376836981,6.30705394191,0.0,-0.0100882031897,2,0.000645090267958,0.211353231347
1155,9,1.6379873665,6.43697478992,0.0137246643434,-2.40078122913e-17,1.24315674136,238,0.623399811605,6.43697478992,0.0,-0.0137246643434,2,0.000977282662219,0.217653903821
1156,9,1.70621130719,6.31818181818,0.012082674231,3.09520083808e-17,1.2548633179,242,0.609896315832,6.31818181818,3.43967999125e-22,-0.012082674231,0,0.000987578478459,0.227026656612
1157,9,1.66834995172,6.22950819672,0.0124249988281,5.99409687859e-18,1.23647895434,244,0.604538035899,6.22950819672,0.0,-0.0124249988281,2,0.000977477238355,0.212267787488
1158,9,1.66901429213,6.35245901639,0.0108461642813,-1.11464842781e-17,1.23572780961,244,0.601915357919,6.35245901639,0.0,-0.0108461642813,0,0.00064324061734,0.211660116018
1159,9,1.65700418363,6.27685950413,0.0121367263441,-7.95590532004e-18,1.24860944217,242,0.592824828558,6.27685950413,1.26727730233e-22,-0.0121367263441,2,0.000992522635385,0.222030485826
1160,9,1.61787282102,6.35537190083,0.00934755028194,-2.64233079861e-17,1.24919581729,242,0.607716846388,6.35537190083,0.0,-0.00934755028194,2,0.000642015613607,0.222499998109
1161,9,1.60786106262,6.20331950207,0.0126103778848,3.7459306637e-17,1.23335119505,241,0.605923497814,6.20331950207,0.0,-0.0126103778848,2,0.000984954102021,0.209735013348
1162,9,1.63482508582,6.11428571429,0.013226053,5.32575229247e-17,1.23341359108,245,0.579896096965,6.11428571429,-3.50166599776e-25,-0.013226053,2,0.000983268126825,0.209785602717
1163,9,1.70275923615,6.2050209205,0.0128913350903,2.8743638178e-17,1.22965299382,239,0.56902006693,6.2050209205,-7.7566814697e-24,-0.0128913350903,1,0.00098853519897,0.206732010738
1164,9,1.62267293453,6.28806584362,0.0131760131405,-2.09810284883e-17,1.23530151866,243,0.621298589491,6.28806584362,-2.27624496635e-25,-0.0131760131405,2,0.000993874253612,0.211315084947
1165,9,1.67621969065,6.22314049587,0.0129493539208,-5.6593077717e-17,1.23977294562,242,0.590096846934,6.22314049587,0.0,-0.0129493539208,2,0.000978680223058,0.214928254476
1166,9,1.71134409238,6.27459016393,0.014318174009,1.76815349404e-17,1.23660603186,244,0.604556267841,6.27459016393,0.0,-0.014318174009,2,0.000998546563197,0.212370555907
1167,9,1.72283582076,6.2,0.0118012104639,-1.42073028895e-17,1.24227991275,245,0.580366044631,6.2,-2.10611791969e-21,-0.0118012104639,2,0.000999495363832,0.216948330702
1168,9,1.71981999817,6.17283950617,0.0101623550382,-2.59992437257e-17,1.24596739002,243,0.577787511103,6.17283950617,0.0,-0.0101623550382,2,0.000972685623457,0.219912248286
1169,9,1.70334167361,6.31404958678,0.0136230145534,4.4408920985e-18,1.23753624321,242,0.581817680049,6.31404958678,0.0,-0.0136230145534,2,0.000979305942312,0.213122502475
1170,9,1.59825501628,6.29338842975,0.0132575851705,2.49053021476e-18,1.22856653238,242,0.59996075475,6.29338842975,0.0,-0.0132575851705,2,0.000983351843619,0.205848068924
1171,9,1.6882630792,6.30991735537,0.0119182238004,2.25747190423e-17,1.22842898486,242,0.597220727891,6.30991735537,0.0,-0.0119182238004,0,0.000648890491902,0.205736104924
1172,9,1.73271916414,6.11836734694,0.0138880484336,1.64887346792e-17,1.22745533473,245,0.576304185244,6.11836734694,3.16543229968e-21,-0.0138880484336,0,0.000997218432057,0.204943192837
1173,9,1.63090070943,6.35269709544,0.012663607657,-1.8877110471e-17,1.23047059539,241,0.606361521159,6.35269709544,0.0,-0.012663607657,2,0.000977368963562,0.207396694088
1174,9,1.69503757433,6.27868852459,0.0132352821153,4.98603154772e-18,1.23768593182,244,0.60980880771,6.27868852459,0.0,-0.0132352821153,2,0.000986256101369,0.213243452108
1175,9,1.82615815099,6.08130081301,0.0145958887207,4.09335848071e-17,1.23104056809,246,0.53083745513,6.08130081301,0.0,-0.0145958887207,0,0.000999937860108,0.207859802056
1176,9,1.72840070205,6.2131147541,0.0130139433919,-7.48651889732e-19,1.23074457125,244,0.572490014022,6.2131147541,0.0,-0.0130139433919,0,0.000961230075062,0.207619328715
1177,9,1.63554375035,6.31557377049,0.0122084886348,4.46746437732e-17,1.23588817972,244,0.615991447978,6.31557377049,3.98407769752e-21,-0.0122084886348,0,0.000981070484698,0.211789885458
1178,9,1.58505416129,6.18181818182,0.0121936086057,3.20928173369e-17,1.22463296117,242,0.608954929294,6.18181818182,0.0,-0.0121936086057,2,0.000988720151764,0.202641175567
1179,9,1.64232220414,6.33333333333,0.0110694491132,4.20861629758e-17,1.23174283475,240,0.603523541487,6.33333333333,-7.14497508263e-25,-0.0110694491132,2,0.000993426378087,0.208430105297
1180,9,1.75031511851,6.28048780488,0.0129917011581,9.57470504786e-18,1.22936443814,246,0.578744394104,6.28048780488,0.0,-0.0129917011581,2,0.000982528796653,0.206497318879
1181,9,1.6377273245,6.31950207469,0.0098656648434,-4.01052163853e-18,1.2248269855,241,0.607044579681,6.31950207469,0.0,-0.0098656648434,2,0.000640231024796,0.202799597698
1182,9,1.74871457812,6.2304526749,0.0113676513092,-2.71313872585e-17,1.22274606619,243,0.570261144576,6.2304526749,0.0,-0.0113676513092,1,0.000983952695171,0.201099203248
1183,9,1.71084131038,6.10975609756,0.0138714500008,-3.3182257274e-19,1.22983602929,246,0.587365306566,6.10975609756,1.15362236423e-21,-0.0138714500008,0,0.000949955729048,0.206880850979
1184,9,1.71712107601,6.39183673469,0.0105738810553,1.77525076416e-17,1.22201220202,245,0.599329442659,6.39183673469,-1.5954262932e-20,-0.0105738810553,2,0.00064056918588,0.200498845982
1185,9,1.8332972794,5.97154471545,0.0141556806321,5.02303151216e-17,1.23530817149,246,0.524940154834,5.97154471545,-3.95004484045e-22,-0.0141556806321,0,0.000986283811689,0.21132047052
