NumTrajs,Perplexity,LossBefore,MeanKLBefore,MinReturn,Iteration,AverageReturn,AverageDiscountedReturn,ExplainedVariance,MeanKL,Entropy,MaxReturn,StdReturn,LossAfter,dLoss
116,1.99078502416,-5.44867559218e-17,0.0,2,534,6.52586206897,6.52586206897,0.388009545866,0.00997496701347,0.688529045452,12,1.96723684608,-0.0551288237268,0.0551288237268
113,1.97541936487,-8.05417852488e-17,0.0,0,535,6.33628318584,6.33628318584,0.428436429066,0.00984215248745,0.680780712455,11,1.84635790483,-0.0570943058375,0.0570943058375
114,2.00568505229,-6.28823266864e-17,0.0,3,536,6.38596491228,6.38596491228,0.391389555404,0.00642809213491,0.695985674365,11,1.88488341084,-0.0465200598206,0.0465200598206
115,2.01580966254,3.48484364997e-17,0.0,0,537,6.47826086957,6.47826086957,0.365307452257,0.00997697515759,0.70102093233,12,2.07405432023,-0.0553484469961,0.0553484469961
114,2.01128247924,-8.03964143922e-17,0.0,2,538,6.27192982456,6.27192982456,0.447524252827,0.00997934027939,0.698772567978,12,1.79807444628,-0.0681163394993,0.0681163394993
117,1.96099337686,4.50157509612e-17,0.0,1,539,6.42735042735,6.42735042735,0.460733660754,0.0098867445352,0.67345116978,11,1.9005902786,-0.05553457039,0.05553457039
115,2.00541688839,-4.73404397621e-17,0.0,2,540,6.15652173913,6.15652173913,0.43584187978,0.00998429860087,0.695851963531,11,1.94976611462,-0.0532461750512,0.0532461750512
114,2.0346904198,3.81397511693e-17,0.0,3,541,6.63157894737,6.63157894737,0.418651104244,0.00972769958868,0.710343679459,11,1.90688115847,-0.0536086442079,0.0536086442079
111,2.06550819838,-4.4551927171e-18,0.0,2,542,6.59459459459,6.59459459459,0.461123658451,0.00982183039424,0.725376297048,11,1.85694886033,-0.055200291755,0.055200291755
111,2.03124535858,2.60573771571e-18,0.0,0,543,6.64864864865,6.64864864865,0.385320097121,0.00993613968381,0.708649082085,11,2.16711145254,-0.0585031428892,0.0585031428892
113,2.04111766725,1.02510155113e-16,0.0,0,544,6.37168141593,6.37168141593,0.376317413901,0.00929157490878,0.713497533928,12,1.95613258624,-0.0518205460866,0.0518205460866
111,2.03956918274,-2.66933592526e-18,0.0,2,545,6.31531531532,6.31531531532,0.434275234366,0.00985803087503,0.712738600623,13,1.82071158242,-0.058421542099,0.058421542099
109,2.0275168352,-5.38239662661e-17,0.0,2,546,6.77064220183,6.77064220183,0.37796496014,0.00932894584146,0.706811810401,11,1.99831593099,-0.0508983721482,0.0508983721482
113,2.03257102278,3.91098162979e-18,0.0,0,547,6.19469026549,6.19469026549,0.300556344519,0.00645610119576,0.709301505388,12,2.24538231004,-0.0483397040376,0.0483397040376
110,2.03356275667,2.35581220398e-17,0.0,2,548,6.66363636364,6.66363636364,0.431920498382,0.0064996380358,0.709789307293,12,2.07266746325,-0.0468876421742,0.0468876421742
111,2.0517337137,-2.10573870406e-17,0.0,2,549,6.30630630631,6.30630630631,0.461920153892,0.00997489300747,0.718685149735,11,1.73876207798,-0.0610764964834,0.0610764964834
111,2.04720683599,3.65004830014e-18,0.0,3,550,6.52252252252,6.52252252252,0.488376405056,0.00968608528528,0.716476345047,11,1.84950369212,-0.0547965967339,0.0547965967339
111,2.04327999448,1.11491799761e-16,0.0,3,551,6.54054054054,6.54054054054,0.373292032718,0.00975655724529,0.714556357097,12,2.02588556449,-0.0534724689545,0.0534724689545
113,2.06000887739,-2.32686424828e-17,0.0,2,552,6.20353982301,6.20353982301,0.342205172693,0.00991820226532,0.722710292205,11,1.91019292931,-0.0595181075587,0.0595181075587
109,2.0397056759,1.69694428339e-17,0.0,2,553,6.17431192661,6.17431192661,0.399004583045,0.00641960163665,0.712805520926,11,1.93871250523,-0.0535923872014,0.0535923872014
113,2.01225393424,-3.57966514683e-17,0.0,2,554,6.54867256637,6.54867256637,0.469196802045,0.00981468132902,0.699255454137,12,1.95521155383,-0.0592778924995,0.0592778924995
114,2.05512715511,-7.58039144648e-17,0.0,2,555,6.13157894737,6.13157894737,0.41703587432,0.00989936910478,0.720337722001,11,1.88490382227,-0.0567998613141,0.0567998613141
113,2.04675214207,-9.58115030187e-17,0.0,0,556,6.26548672566,6.26548672566,0.393534623321,0.00989884691129,0.716254215843,10,1.98230088496,-0.0569732437484,0.0569732437484
111,2.02019124657,-1.22682683657e-17,0.0,0,557,6.66666666667,6.66666666667,0.449008089942,0.00963783513049,0.703192183449,11,1.97430947369,-0.0466392821391,0.0466392821391
111,2.05568675125,-6.24069892038e-17,0.0,3,558,6.5045045045,6.5045045045,0.488619429342,0.00974280331651,0.720609977642,11,1.83986815956,-0.0572628928566,0.0572628928566
113,2.05632239611,-9.89937342007e-18,0.0,2,559,6.23008849558,6.23008849558,0.389255693955,0.0064280614234,0.720919142746,11,1.94621870529,-0.041715152312,0.041715152312
109,2.07849965966,-6.17235407001e-17,0.0,2,560,6.63302752294,6.63302752294,0.500516552589,0.00642461504009,0.731646315968,12,1.82571112428,-0.0482958363776,0.0482958363776
115,2.03226388917,5.29847795139e-17,0.0,0,561,6.24347826087,6.24347826087,0.396030193913,0.00642221413332,0.709150388002,11,1.92733789979,-0.0449579793427,0.0449579793427
112,2.04316333017,-3.69336038616e-17,0.0,2,562,6.61607142857,6.61607142857,0.44428601564,0.00986985928773,0.714499258883,11,1.96507695103,-0.0561474691876,0.0561474691876
113,2.02061232934,-5.78935449705e-17,0.0,3,563,6.58407079646,6.58407079646,0.431278219306,0.00995683470382,0.703400598813,12,1.99435337278,-0.0605076371824,0.0605076371824
111,2.04392421555,7.10010228089e-18,0.0,0,564,6.22522522523,6.22522522523,0.333600326029,0.00983688299559,0.714871595111,11,2.02544482795,-0.0658876252143,0.0658876252143
111,2.07235001249,-2.15523633451e-17,0.0,3,565,6.3963963964,6.3963963964,0.416370122239,0.00983651062704,0.728683235077,11,1.96491422585,-0.0554225287918,0.0554225287918
114,2.05438901944,-3.09605278533e-17,0.0,2,566,6.25438596491,6.25438596491,0.427058032545,0.00997624494002,0.719978489601,10,1.72093101847,-0.0550933810024,0.0550933810024
110,2.05926162145,-4.50933239433e-17,0.0,0,567,6.30909090909,6.30909090909,0.344484043437,0.00646761943724,0.722347482358,12,2.02145516689,-0.0472062152942,0.0472062152942
112,2.0271781597,6.10732804717e-17,0.0,2,568,6.50892857143,6.50892857143,0.38535891373,0.00645137799714,0.706644756898,11,1.88980127316,-0.0466217443672,0.0466217443672
113,2.03443979261,3.0767541482e-17,0.0,2,569,6.3185840708,6.3185840708,0.435636942281,0.00984444481888,0.710220494812,11,1.82055853885,-0.0540820897389,0.0540820897389
111,2.06802587194,3.77901243515e-17,0.0,2,570,6.36036036036,6.36036036036,0.413303602807,0.00977369502613,0.726594467177,10,1.78982505961,-0.052213543858,0.052213543858
113,2.0745624318,1.55713835747e-16,0.0,2,571,6.33628318584,6.33628318584,0.356677234407,0.00999704485033,0.729750255206,11,1.94440708923,-0.0598099194977,0.0598099194977
112,2.01858547656,-2.73049980894e-17,0.0,3,572,6.66964285714,6.66964285714,0.381306484747,0.00990820279559,0.702397006989,11,1.96117854899,-0.0549033986334,0.0549033986334
112,2.06023497624,-6.21924086558e-17,0.0,2,573,6.41071428571,6.41071428571,0.370012264625,0.00979413795708,0.722820042433,12,2.00692360267,-0.0532528297049,0.0532528297049
113,2.04094102824,-3.42804131951e-17,0.0,3,574,6.8407079646,6.8407079646,0.435396444038,0.00987960541859,0.713410989846,11,1.70665730151,-0.0554935233414,0.0554935233414
116,2.04079477571,-1.21771207818e-17,0.0,0,575,6.61206896552,6.61206896552,0.437182124128,0.00646263612453,0.71333932792,11,2.07518819971,-0.0466229819255,0.0466229819255
112,2.04533106118,-4.62592926927e-19,0.0,0,576,6.30357142857,6.30357142857,0.374492050442,0.00647609031601,0.715559664498,13,1.99481150969,-0.0508763621913,0.0508763621913
113,2.0412897768,3.26915783036e-17,0.0,2,577,6.75221238938,6.75221238938,0.431512222655,0.00649206915797,0.713581851602,11,1.99348928518,-0.0469541030003,0.0469541030003
114,2.02240381557,-1.0002780722e-16,0.0,1,578,6.41228070175,6.41228070175,0.454403474857,0.00649766835111,0.704286811624,12,2.0035556267,-0.0458242562185,0.0458242562185
112,2.09070450893,-5.35013842079e-18,0.0,0,579,6.14285714286,6.14285714286,0.403234296634,0.00978791497533,0.73750109479,11,2.00827370279,-0.0540081025691,0.0540081025691
114,2.05068177016,-5.49062748929e-17,0.0,0,580,6.45614035088,6.45614035088,0.43696219611,0.00974465349582,0.718172308672,12,1.98741810325,-0.0538916114428,0.0538916114428
112,2.05547650509,1.0825088135e-16,0.0,0,581,6.125,6.125,0.242551447697,0.00645555853384,0.720507697023,11,2.14694550466,-0.0492503344407,0.0492503344407
111,2.08506543588,-1.31415564745e-17,0.0,3,582,6.61261261261,6.61261261261,0.40341828252,0.00654879865306,0.734800238874,12,1.8265862965,-0.0491429262237,0.0491429262237
113,2.02705864543,1.99441261909e-18,0.0,2,583,6.2389380531,6.2389380531,0.428269680349,0.00993064708192,0.706585799183,11,1.91072583291,-0.056644206795,0.056644206795
115,2.04570751483,1.24020439291e-16,0.0,2,584,6.44347826087,6.44347826087,0.395942687812,0.0098573023914,0.715743702684,12,2.19957033096,-0.0698438008441,0.0698438008441
113,2.08738858687,-5.10273981989e-18,0.0,3,585,6.05309734513,6.05309734513,0.302083674228,0.00965922747988,0.735913804761,11,1.7286790085,-0.0601556517532,0.0601556517532
112,2.07349227872,-2.79494768425e-17,0.0,2,586,6.47321428571,6.47321428571,0.388434290431,0.0097167934462,0.729234276906,11,2.03522472183,-0.0509431116383,0.0509431116383
114,2.10250496127,4.35403137164e-17,0.0,2,587,6.55263157895,6.55263157895,0.493361226994,0.0098801869275,0.74312947256,11,1.85950429757,-0.0554896418183,0.0554896418183
111,2.07786512854,-4.1764220976e-17,0.0,2,588,6.30630630631,6.30630630631,0.386631077468,0.00996578079807,0.731340986115,12,1.92561113637,-0.0574354181744,0.0574354181744
115,2.05792622186,3.39473640305e-17,0.0,2,589,6.52173913043,6.52173913043,0.420553501369,0.006415211887,0.721698787335,12,1.89437531788,-0.0460376077817,0.0460376077817
116,2.10247654183,-5.81367720264e-17,0.0,2,590,6.34482758621,6.34482758621,0.487281952138,0.00990560806536,0.743115955529,11,1.97442024785,-0.0596648355709,0.0596648355709
114,2.11127783311,-4.88010120714e-18,0.0,2,591,6.15789473684,6.15789473684,0.469366115081,0.00977670073358,0.747293372292,10,1.94475880148,-0.0564645182082,0.0564645182082
111,2.06148519156,-5.49740798103e-17,0.0,0,592,6.63063063063,6.63063063063,0.382961955646,0.00992131579341,0.723426689806,12,2.00417549684,-0.0640122577802,0.0640122577802
115,2.05913080679,2.94894321633e-17,0.0,0,593,6.33043478261,6.33043478261,0.380835760523,0.0064360669986,0.722283955309,11,1.97691784321,-0.0468060144318,0.0468060144318
113,2.06185947115,1.82094233661e-17,0.0,0,594,6.49557522124,6.49557522124,0.410400376066,0.00984386795842,0.723608231548,12,2.07011561306,-0.0542292287748,0.0542292287748
111,2.08371928607,-1.51161347757e-17,0.0,2,595,6.42342342342,6.42342342342,0.397970974998,0.00987441077827,0.734154415234,11,1.93846576999,-0.0571556949345,0.0571556949345
110,2.0965056169,-7.18689736011e-17,0.0,0,596,6.21818181818,6.21818181818,0.382514518427,0.00982423414068,0.740271966804,11,1.95113868004,-0.0543622907531,0.0543622907531
112,2.05847078094,-9.16354698204e-17,0.0,0,597,6.53571428571,6.53571428571,0.448790842667,0.00995577207803,0.721963367783,10,2.01303152443,-0.0548831615854,0.0548831615854
115,2.04299785437,-7.79873205805e-17,0.0,2,598,6.13913043478,6.13913043478,0.328373568527,0.00988226333999,0.714418265599,12,1.9864189169,-0.0600545606681,0.0600545606681
113,2.08188359191,2.06860186947e-17,0.0,2,599,6.52212389381,6.52212389381,0.428011325675,0.00973849232724,0.733273056963,12,2.10812732035,-0.0542505519415,0.0542505519415
114,2.07544845888,-5.23690105955e-19,0.0,2,600,6.22807017544,6.22807017544,0.341708153703,0.00642718767465,0.730177255092,12,1.96475563285,-0.046696487662,0.046696487662
115,2.07101301305,5.15224907117e-17,0.0,2,601,6.27826086957,6.27826086957,0.463034109865,0.00649991917688,0.728037865856,11,1.75721036867,-0.0503879208381,0.0503879208381
112,2.03732011193,1.57736604592e-17,0.0,3,602,6.49107142857,6.49107142857,0.432209862768,0.00996248108468,0.711635273613,11,1.85643444593,-0.0576853874069,0.0576853874069
109,2.04900735468,5.49848479012e-17,0.0,2,603,6.67889908257,6.67889908257,0.419149948174,0.0099178271103,0.71735545865,12,1.99025485411,-0.0524453978356,0.0524453978356
112,2.02750149239,2.87364844602e-18,0.0,3,604,6.55357142857,6.55357142857,0.403100123365,0.00982361972213,0.706804243081,11,1.88906290882,-0.0588006733256,0.0588006733256
110,2.0745852203,5.83074735626e-17,0.0,3,605,6.4,6.4,0.432921094428,0.00990055719844,0.729761239871,11,1.96422550085,-0.0597023021407,0.0597023021407
110,2.04623511012,1.12020504982e-17,0.0,2,606,6.26363636364,6.26363636364,0.380674979991,0.00977678747501,0.716001573011,10,1.92909433639,-0.0594025741409,0.0594025741409
113,2.03269398238,1.53586851947e-16,0.0,2,607,6.38053097345,6.38053097345,0.376648337227,0.00981957258844,0.70936199817,11,2.09220459613,-0.0552087819494,0.0552087819494
112,2.04283171679,1.400606114e-17,0.0,2,608,6.03571428571,6.03571428571,0.357170221256,0.00649568014947,0.714336941808,10,1.80242184014,-0.0481551263479,0.0481551263479
112,2.04835401238,-6.47537855838e-17,0.0,2,609,6.36607142857,6.36607142857,0.427285378535,0.00657901557752,0.717036549846,10,1.89922698426,-0.0523011560719,0.0523011560719
111,2.02056112588,-2.23096424295e-16,0.0,2,610,6.4954954955,6.4954954955,0.417942230763,0.00645690513737,0.703375257928,12,1.99943178358,-0.0507151699189,0.0507151699189
114,2.01595869212,-1.24404826069e-17,0.0,2,611,6.54385964912,6.54385964912,0.393441707261,0.00987980367614,0.70109485998,11,2.00061547932,-0.060574670456,0.060574670456
112,2.03400650834,6.72820573659e-17,0.0,2,612,6.63392857143,6.63392857143,0.404998617332,0.00997534917193,0.710007497393,12,1.92722754103,-0.0553942098675,0.0553942098675
112,1.9972636823,-4.88320761206e-17,0.0,2,613,6.41964285714,6.41964285714,0.386363017248,0.00974645993888,0.691778084927,11,1.93943287392,-0.0566863994463,0.0566863994463
110,2.0567856859,-3.50910272196e-17,0.0,2,614,6.43636363636,6.43636363636,0.482155019084,0.00993094398236,0.721144417544,11,1.80165213435,-0.0551714983198,0.0551714983198
109,2.06175090043,-2.48193570375e-17,0.0,3,615,6.43119266055,6.43119266055,0.397670162488,0.00640915032933,0.72355557346,11,1.87874139247,-0.0450189166417,0.0450189166417
113,2.05843698327,4.93248750082e-17,0.0,2,616,6.37168141593,6.37168141593,0.407980972459,0.00992141511314,0.721946948821,12,1.91959937868,-0.0648261370727,0.0648261370727
114,1.9749958072,-9.83427212656e-17,0.0,2,617,6.64035087719,6.64035087719,0.393081217293,0.00982022702145,0.680566275412,12,2.05250037068,-0.052831684864,0.052831684864
111,2.02722171507,3.24552248733e-17,0.0,2,618,6.64864864865,6.64864864865,0.376403709222,0.00984078782944,0.706666242382,13,2.07797826489,-0.0522644473077,0.0522644473077
111,1.98633693967,-4.73237066648e-17,0.0,3,619,6.22522522523,6.22522522523,0.435332921148,0.00641300605629,0.686292208668,10,1.67485206922,-0.0458848191629,0.0458848191629
111,1.984801823,1.10442479445e-18,0.0,2,620,6.41441441441,6.41441441441,0.488287401851,0.00991806817211,0.685519071875,11,1.78819184164,-0.0535918800653,0.0535918800653
112,1.99889558626,7.847842366e-17,0.0,0,621,6.625,6.625,0.373728402589,0.00980684020345,0.692594821169,11,2.10494740348,-0.055730537322,0.055730537322
109,2.03421502921,1.20844355066e-17,0.0,0,622,6.74311926606,6.74311926606,0.389932649376,0.00982881580007,0.71011000945,11,1.87403146716,-0.0533602740449,0.0533602740449
115,2.01095038417,-1.46537353696e-17,0.0,0,623,6.25217391304,6.25217391304,0.28863486423,0.00642720126036,0.698607438268,11,2.10524594561,-0.0509398136911,0.0509398136911
112,2.00949311449,8.36473193821e-17,0.0,2,624,6.48214285714,6.48214285714,0.369737735201,0.00986019701579,0.69788250842,14,1.95019295225,-0.0542161006924,0.0542161006924
110,2.01198244163,6.95098557862e-18,0.0,0,625,6.67272727273,6.67272727273,0.43738197954,0.00994193622051,0.699120525375,11,2.04987401346,-0.0555059277756,0.0555059277756
110,2.05889775248,-5.90391687872e-17,0.0,0,626,5.82727272727,5.82727272727,0.302144496066,0.00986196904418,0.722170767989,11,2.00390115393,-0.054076475192,0.054076475192
112,2.02477184294,-3.91973320479e-18,0.0,3,627,6.59821428571,6.59821428571,0.328450062914,0.00649834038422,0.705457024058,11,1.81491745891,-0.0475140856257,0.0475140856257
111,2.01416751279,1.09700608386e-16,0.0,0,628,6.43243243243,6.43243243243,0.424450921863,0.00978892124626,0.700205965012,10,1.92481014214,-0.051523710586,0.051523710586
113,2.00801364153,2.45368386371e-17,0.0,3,629,6.63716814159,6.63716814159,0.33402327742,0.00994894049953,0.697145995399,12,2.14955005336,-0.0578687909131,0.0578687909131
118,1.98655627331,-4.41306074445e-17,0.0,2,630,6.38983050847,6.38983050847,0.419967576184,0.00986779661996,0.686402623739,13,2.07500826343,-0.0532106160985,0.0532106160985
110,2.00565276562,-1.86971838725e-17,0.0,3,631,6.26363636364,6.26363636364,0.529104231521,0.00985591275286,0.69596957666,10,1.75124512965,-0.0733765369217,0.0733765369217
111,2.02306180226,1.16563358704e-16,0.0,3,632,6.45045045045,6.45045045045,0.456292600791,0.00991939920001,0.704612107525,12,1.74881549997,-0.0630276098321,0.0630276098321
116,1.95105909779,3.06801193684e-17,0.0,0,633,6.79310344828,6.79310344828,0.418705121617,0.00985329998589,0.668372352208,12,2.09069053672,-0.0571706201743,0.0571706201743
111,1.95988497091,-8.48816216896e-17,0.0,2,634,6.54054054054,6.54054054054,0.367573176532,0.00653852227939,0.672885783211,12,2.02588556449,-0.0490799883596,0.0490799883596
111,2.0120277391,2.21659110819e-18,0.0,3,635,6.52252252252,6.52252252252,0.372899197905,0.00991305040827,0.699143038973,12,2.00381099452,-0.05696856319,0.05696856319
107,2.00578750429,2.87854079593e-16,0.0,2,636,6.57009345794,6.57009345794,0.454887446727,0.0099350993457,0.696036753866,10,1.91458811623,-0.0549917760414,0.0549917760414
113,2.01017918823,5.25953028514e-17,0.0,2,637,6.25663716814,6.25663716814,0.442060227453,0.00643054751566,0.698223866473,12,1.82305180807,-0.0475953595004,0.0475953595004
111,2.00685419585,6.39626998589e-17,0.0,3,638,6.47747747748,6.47747747748,0.385883674477,0.00643680730128,0.696568419366,11,1.99027748007,-0.0507937694203,0.0507937694203
110,2.00035922997,1.84945158254e-17,0.0,0,639,6.71818181818,6.71818181818,0.377578371016,0.00987287283945,0.693326779415,11,1.95463001931,-0.0635304043374,0.0635304043374
109,2.03152611692,1.27366250513e-16,0.0,3,640,6.77981651376,6.77981651376,0.401438737879,0.00640935155513,0.70878729234,11,1.84419644203,-0.0527609945286,0.0527609945286
110,1.99938497956,-5.25254917029e-18,0.0,3,641,6.58181818182,6.58181818182,0.458292649962,0.00994134218301,0.692839623047,11,1.87995076426,-0.0501063059427,0.0501063059427
113,1.98392119667,-1.42668203115e-17,0.0,2,642,6.75221238938,6.75221238938,0.462335775239,0.00970801818147,0.685075288652,12,1.925749933,-0.0558999127325,0.0558999127325
110,2.01410746283,-4.85118590964e-17,0.0,2,643,6.58181818182,6.58181818182,0.43310708655,0.00646711717726,0.70017615078,10,1.93241167354,-0.0445641915182,0.0445641915182
111,2.00235090558,3.01781320908e-18,0.0,2,644,6.51351351351,6.51351351351,0.367458791853,0.0099611571541,0.694321943044,12,1.88337852867,-0.051854485423,0.051854485423
108,2.02508392705,3.53842204046e-17,0.0,3,645,6.62962962963,6.62962962963,0.36809168538,0.00642328966645,0.705611145157,12,1.94647160644,-0.0502303467099,0.0502303467099
110,1.97569237953,-1.31761213259e-17,0.0,0,646,6.76363636364,6.76363636364,0.451297036305,0.00985048760567,0.680918908832,12,1.99966939416,-0.0559914305655,0.0559914305655
111,2.00925426238,-3.64343507462e-17,0.0,0,647,6.43243243243,6.43243243243,0.384215070424,0.00643801226322,0.697763639488,11,2.0472861475,-0.0474118795367,0.0474118795367
111,2.03941716596,8.35829122056e-17,0.0,2,648,6.18018018018,6.18018018018,0.38899696616,0.00660077977931,0.712664064075,11,1.91343377109,-0.0575509309569,0.0575509309569
111,2.01846142222,-4.13226666815e-17,0.0,0,649,6.55855855856,6.55855855856,0.422476646072,0.00643515451444,0.702335549025,11,1.98954331617,-0.0434927101212,0.0434927101212
114,1.9620754438,7.19817024448e-18,0.0,0,650,6.55263157895,6.55263157895,0.404739640007,0.00998679174416,0.6740028129,11,1.95606167728,-0.0566100794829,0.0566100794829
110,2.00327887088,-1.24799339391e-16,0.0,0,651,6.49090909091,6.49090909091,0.397372602466,0.00989271693789,0.694785273594,12,1.96212062712,-0.0594226556862,0.0594226556862
115,1.98366178415,-1.90716325008e-17,0.0,2,652,6.82608695652,6.82608695652,0.427037212753,0.00963446842545,0.684944522633,12,2.09455139771,-0.0527869320217,0.0527869320217
112,1.95624912491,-1.98313380333e-17,0.0,3,653,6.52678571429,6.52678571429,0.447886872301,0.00984735009079,0.671028927975,11,1.83205496169,-0.0560351789072,0.0560351789072
113,2.01705748652,6.73432093622e-17,0.0,2,654,6.41592920354,6.41592920354,0.40161004186,0.00974477027958,0.701639759567,10,1.91743589717,-0.0541038862733,0.0541038862733
110,2.01526889622,-2.35804490488e-17,0.0,0,655,6.61818181818,6.61818181818,0.475757268294,0.00995394761302,0.700752633753,11,1.80897669809,-0.0506172245167,0.0506172245167
113,1.96996687372,-1.35629339832e-17,0.0,0,656,6.2389380531,6.2389380531,0.373173901199,0.00968235465178,0.678016727239,10,1.94742551306,-0.0534414870546,0.0534414870546
110,1.95844579452,2.45575450336e-17,0.0,0,657,6.7,6.7,0.376521357767,0.00985183467129,0.672151196705,11,2.07386332503,-0.0544998643944,0.0544998643944
111,1.97154363881,2.49407899903e-17,0.0,3,658,6.72072072072,6.72072072072,0.369664337663,0.00987549884874,0.678816808916,13,2.02760752449,-0.0549626936446,0.0549626936446
114,1.9548781444,1.76094853968e-17,0.0,2,659,6.79824561404,6.79824561404,0.431058074536,0.00993039645937,0.670327861263,12,1.920251375,-0.0555330708521,0.0555330708521
115,1.96118061016,1.76952130539e-17,0.0,0,660,6.49565217391,6.49565217391,0.369797199209,0.00646092761421,0.673546644023,11,1.99291751632,-0.0509659565618,0.0509659565618
114,1.96097395183,-6.67961570316e-17,0.0,2,661,6.57894736842,6.57894736842,0.365164724187,0.00975943956361,0.673441264023,12,1.99074497579,-0.0509908832587,0.0509908832587
106,2.00585188683,-9.0248956336e-17,0.0,0,662,6.32075471698,6.32075471698,0.329432281537,0.009860298844,0.696068851735,11,2.15243245379,-0.0511112862693,0.0511112862693
115,1.94280425474,4.68177133646e-17,0.0,3,663,6.37391304348,6.37391304348,0.294338177918,0.00992779121319,0.664132421489,12,1.95808633094,-0.0547076420531,0.0547076420531
110,1.95106382745,5.69203442192e-17,0.0,0,664,6.54545454545,6.54545454545,0.413175134243,0.00990656434911,0.668374776353,11,1.84704365079,-0.0491006859159,0.0491006859159
116,1.92816090866,-2.85098408218e-17,0.0,3,665,6.52586206897,6.52586206897,0.391637350104,0.00990540135843,0.656566651553,12,2.10279455642,-0.0600270048485,0.0600270048485
113,1.92529324957,5.63853967926e-17,0.0,2,666,6.6017699115,6.6017699115,0.335812261257,0.00662928733061,0.655078293576,11,2.01120675706,-0.0553805566207,0.0553805566207
113,1.96390658551,1.58288678195e-17,0.0,2,667,6.12389380531,6.12389380531,0.36176331627,0.00644917973129,0.674935645415,11,1.94678197534,-0.0456778410182,0.0456778410182
114,1.96681035885,-3.56580122295e-17,0.0,0,668,6.5701754386,6.5701754386,0.413810570681,0.00989881157364,0.676413123395,11,1.99547425768,-0.0593691186562,0.0593691186562
110,1.96257441486,2.94182884477e-17,0.0,0,669,6.65454545455,6.65454545455,0.30136952732,0.00983213454692,0.674257088357,10,2.00651830355,-0.0503242744174,0.0503242744174
113,1.95253956051,6.83853084994e-18,0.0,3,670,6.48672566372,6.48672566372,0.439433690228,0.00997778459486,0.66913086399,11,1.99164202388,-0.0545586780736,0.0545586780736
109,1.94516769944,7.32257189562e-17,0.0,2,671,6.55963302752,6.55963302752,0.486940470278,0.00997667109362,0.665348194145,12,1.90812455434,-0.0553515355751,0.0553515355751
116,1.91615902207,-9.13176451857e-18,0.0,2,672,6.70689655172,6.70689655172,0.39931900905,0.00993261676291,0.65032267301,13,2.18544259456,-0.0577130829977,0.0577130829977
111,1.96810527481,-4.22509249809e-17,0.0,2,673,6.46846846847,6.46846846847,0.447525968546,0.0065276925719,0.677071290498,13,1.94436038173,-0.0860911400243,0.0860911400243
112,1.93213857711,-8.31767686113e-17,0.0,2,674,6.23214285714,6.23214285714,0.351715875636,0.00998104750659,0.658627460503,12,2.00882936263,-0.0552907895858,0.0552907895858
111,1.94037791377,1.7806502155e-17,0.0,0,675,6.36936936937,6.36936936937,0.325271822408,0.00645036437131,0.662882755016,12,2.1889481942,-0.0403277209257,0.0403277209257
114,1.94428087175,2.36641162619e-17,0.0,2,676,6.58771929825,6.58771929825,0.360404346343,0.00989387140499,0.664892176954,12,2.0976653836,-0.0529758529204,0.0529758529204
114,1.90957516836,-1.75473451832e-17,0.0,3,677,6.56140350877,6.56140350877,0.434514967428,0.00989107361296,0.646880792375,11,1.86864754413,-0.0607678833372,0.0607678833372
114,1.9374288512,5.3978761829e-17,0.0,0,678,6.49122807018,6.49122807018,0.444714950588,0.00960244668756,0.66136175961,12,1.95226190918,-0.0526476505582,0.0526476505582
114,1.9034444051,-2.12778875534e-17,0.0,0,679,6.68421052632,6.68421052632,0.386354365862,0.00953450693412,0.643665089745,11,2.16963004961,-0.0518520486146,0.0518520486146
113,1.90011046369,5.08019968477e-19,0.0,2,680,6.80530973451,6.80530973451,0.374231006383,0.00657182002156,0.641912023265,13,2.02575630836,-0.0512840021115,0.0512840021115
113,1.92967286285,4.35001284917e-17,0.0,0,681,6.63716814159,6.63716814159,0.421992276752,0.00960510708357,0.657350487436,11,2.12053569331,-0.0503421302141,0.0503421302141
112,1.91816657493,-2.97682525417e-17,0.0,3,682,6.875,6.875,0.398574185569,0.00646969196141,0.651369820933,13,2.06209411591,-0.048787843008,0.048787843008
113,1.89784159968,-7.18412111505e-19,0.0,3,683,6.69911504425,6.69911504425,0.40514197399,0.00992027655526,0.640717240268,11,1.88090053631,-0.0543397839249,0.0543397839249
114,1.89652508334,2.85296354934e-17,0.0,0,684,6.34210526316,6.34210526316,0.382809187324,0.0097734511857,0.640023308181,11,1.92777003874,-0.0562494422469,0.0562494422469
114,1.9358542987,1.3536276251e-17,0.0,2,685,6.37719298246,6.37719298246,0.403388531952,0.00981707827486,0.660548727089,12,2.01045665964,-0.0539204362914,0.0539204362914
113,1.92832431756,5.34192660713e-17,0.0,2,686,6.46902654867,6.46902654867,0.363544431632,0.00980560696187,0.656651396542,12,1.86761310191,-0.0621322107015,0.0621322107015
113,1.89987261524,3.98442409534e-17,0.0,2,687,6.56637168142,6.56637168142,0.431772947903,0.0098036480345,0.641786839316,11,1.96822594841,-0.0531543657228,0.0531543657228
114,1.91515713528,-4.04866090623e-17,0.0,2,688,6.44736842105,6.44736842105,0.405999905437,0.00986249982196,0.649799674244,13,2.08205408555,-0.0535350639298,0.0535350639298
112,1.88195646886,4.6525084282e-18,0.0,3,689,6.67857142857,6.67857142857,0.461667577687,0.00979489292198,0.632311910641,11,1.96493495764,-0.0467209085072,0.0467209085072
